#id	mapped_name	kegg_name
4	P18858	hsa:3978
5	P39748	hsa:2237
6	P51530	hsa:1763
7	O75792	hsa:10535
8	Q5TBB1	hsa:79621
9	P35249|P35250	hsa:5982|hsa:5984
10	Q8TDP1	hsa:84153
11	P40937|P40938	hsa:5983|hsa:5985
12	P12004	hsa:5111
13	P35244	hsa:6119
14	P33992	hsa:4174
15	Q9HCU8	hsa:57804
16	Q15054	hsa:10714
17	Q9NR33	hsa:56655
18	Q9NRF9	hsa:54107
19	Q04837	hsa:6742
31	O60930	hsa:246243
33	P49736	hsa:4171
34	P25205	hsa:4172
35	P33991	hsa:4173
36	P09884	hsa:5422
37	Q14181	hsa:23649
38	P49642	hsa:5557
39	P49643	hsa:5558
40	P28340	hsa:5424
41	P49005	hsa:5425
42	Q07864	hsa:5426
43	P56282	hsa:5427
44	Q14566	hsa:4175
45	P33993	hsa:4176
46	P27694	hsa:6117
47	P15927|Q13156	hsa:29935|hsa:6118
48	P35251	hsa:5981
96	P27694	hsa:6117
97	P12004	hsa:5111
99	O60930	hsa:246243
100	P18858	hsa:3978
101	P39748	hsa:2237
103	P51530	hsa:1763
105	O60930	hsa:246243
