#id1	id2	type	subtype
105	132	ECrel	compound
62	67	ECrel	compound
101	132	ECrel	compound
126	57	ECrel	compound
189	88	ECrel	compound
106	132	ECrel	compound
127	57	ECrel	compound
189	85	ECrel	compound
101	105	ECrel	compound
126	127	ECrel	compound
189	82	ECrel	compound
105	106	ECrel	compound
101	106	ECrel	compound
100	105	ECrel	compound
100	126	ECrel	compound
101	126	ECrel	compound
118	126	ECrel	compound
111	126	ECrel	compound
100	101	ECrel	compound
100	118	ECrel	compound
100	111	ECrel	compound
101	118	ECrel	compound
101	111	ECrel	compound
111	118	ECrel	compound
85	88	ECrel	compound
82	88	ECrel	compound
62	81	ECrel	compound
81	88	ECrel	compound
62	88	ECrel	compound
67	95	ECrel	compound
67	75	ECrel	compound
67	125	ECrel	compound
67	81	ECrel	compound
67	82	ECrel	compound
67	85	ECrel	compound
75	95	ECrel	compound
95	125	ECrel	compound
81	95	ECrel	compound
82	95	ECrel	compound
85	95	ECrel	compound
75	125	ECrel	compound
75	81	ECrel	compound
75	82	ECrel	compound
75	85	ECrel	compound
81	125	ECrel	compound
82	125	ECrel	compound
72	124	ECrel	compound
85	125	ECrel	compound
81	82	ECrel	compound
72	76	ECrel	compound
81	85	ECrel	compound
75	76	ECrel	compound
