#id1	id2	type	subtype
35	67	PPrel	compound
41	57	PPrel	compound
35	41	PPrel	compound
26	41	PPrel	compound
36	35	PPrel	activation
53	56	PPrel	compound
24	57	PPrel	compound
30	53	PPrel	compound
21	67	PPrel	compound
21	41	PPrel	compound
59	65	PPrel	activation
25	41	PPrel	compound
65	41	PPrel	activation
30	63	PPrel	compound
56	58	PPrel	activation
63	62	PPrel	activation
37	22	PPrel	activation
60	26	PPrel	activation
22	21	PPrel	activation
37	29	PPrel	activation
54	26	PPrel	activation
29	25	PPrel	activation
51	44	PPrel	activation
66	54	PPrel	activation
64	41	PPrel	inhibition
61	60	PPrel	activation
64	60	PPrel	inhibition
44	28	PPrel	activation
52	43	PPrel	activation
62	61	PPrel	activation
64	61	PPrel	inhibition
43	27	PPrel	activation
66	36	PPrel	activation
58	64	PPrel	inhibition
