#id	mapped_name	kegg_name
16	Q13485	hsa:4089
17	P12830	hsa:999
18	P26232|P35221|Q9UI47	hsa:1495|hsa:1496|hsa:29119
19	O60716	hsa:1500
20	O60716	hsa:1500
21	P12830	hsa:999
22	P12830	hsa:999
23	P12830	hsa:999
24	P36402|Q9HCS4|Q9NQB0|Q9UJU2	hsa:51176|hsa:6932|hsa:6934|hsa:83439
25	Q9UBE8	hsa:51701
26	O43318	hsa:6885
27	Q09472|Q92793	hsa:1387|hsa:2033
28	P84022	hsa:4088
29	P07947	hsa:7525
30	P06241	hsa:2534
31	P16591	hsa:2241
32	O95863	hsa:6615
33	O43623	hsa:6591
34	P27361|P28482	hsa:5594|hsa:5595
35	P36897|P37173	hsa:7046|hsa:7048
36	P11362	hsa:2260
37	P00533|P04626	hsa:1956|hsa:2064
38	P08581	hsa:4233
39	P06213	hsa:3643
40	P08069	hsa:3480
41	P19784|P67870|P68400|Q8NEV1	hsa:1457|hsa:1459|hsa:1460|hsa:283106
42	Q12913	hsa:5795
43	P29350	hsa:5777
44	P18031	hsa:5770
45	P10586	hsa:5792
46	P23467	hsa:5787
47	P28827	hsa:5797
48	P24666	hsa:52
49	P61586	hsa:387
50	P61586	hsa:387
51	Q92558|Q9UPY6|Q9Y6W5	hsa:10163|hsa:10810|hsa:8936
52	Q9UQB8	hsa:10458
53	P42768	hsa:7454
54	O00401	hsa:8976
55	P15153|P60763|P63000	hsa:5879|hsa:5880|hsa:5881
56	P15153|P60763|P63000	hsa:5879|hsa:5880|hsa:5881
57	P60953	hsa:998
58	P60709|P63261	hsa:60|hsa:71
59	P60709|P63261	hsa:60|hsa:71
60	P26232|P35221|Q9UI47	hsa:1495|hsa:1496|hsa:29119
61	Q07157	hsa:7082
62	Q07157	hsa:7082
63	P18206	hsa:7414
64	P18206	hsa:7414
65	Q9BX66	hsa:10580
66	O43707|P12814	hsa:81|hsa:87
67	O43707|P12814	hsa:81|hsa:87
68	Q9Y2D8	hsa:117178
69	Q8WWI1	hsa:4008
70	P55196	hsa:4301
71	P55196	hsa:4301
72	P35222	hsa:1499
73	P12830	hsa:999
74	P35222	hsa:1499
75	P46940	hsa:8826
76	P46940	hsa:8826
77	P46940	hsa:8826
78	P15153|P60763|P60953|P63000	hsa:5879|hsa:5880|hsa:5881|hsa:998
79	O60716	hsa:1500
80	O60716	hsa:1500
81	P12931	hsa:6714
82	Q15223|Q92692|Q96NY8|Q9NQS3	hsa:25945|hsa:5818|hsa:5819|hsa:81607
83	P35222	hsa:1499
84	P46940	hsa:8826
85	P15153|P60763|P60953|P63000	hsa:5879|hsa:5880|hsa:5881|hsa:998
86	P12931	hsa:6714
87	Q15223|Q92692|Q96NY8|Q9NQS3	hsa:25945|hsa:5818|hsa:5819|hsa:81607
88	Q8TEW0	hsa:56288
89	O94887	hsa:9855
