#id	mapped_name	kegg_name
25	Q9UBT2	hsa:10054
26	Q9UBE0	hsa:10055
27	Q15369	hsa:6921
28	Q15370	hsa:6923
29	P62877	hsa:9978
30	P62877	hsa:9978
31	P62877	hsa:9978
32	P62877	hsa:9978
33	Q13309|Q969H0|Q9UK22|Q9UKB1|Q9UKT5|Q9Y297	hsa:23291|hsa:26232|hsa:26272|hsa:55294|hsa:6502|hsa:8945
34	O94844|Q14145|Q9BYZ6|Q9P2J3|Q9P2N7	hsa:23221|hsa:55958|hsa:90293|hsa:9817|hsa:9886
35	Q13216|Q7L5Y6|Q8NHY2|Q92466	hsa:1161|hsa:1643|hsa:55070|hsa:64326
36	O14543|O15524	hsa:8651|hsa:9021
37	P40337	hsa:7428
38	Q5GLZ8	hsa:26091
39	Q15034	hsa:8916
40	Q96B02	hsa:55284
41	Q969M7	hsa:140739
42	Q8TBC4	hsa:9039
43	Q8NHZ8	hsa:246184
44	Q9UM13	hsa:10393
46	Q9UJX2	hsa:8697
47	Q13042	hsa:8881
48	Q9UJX3	hsa:51434
49	Q9UJX4	hsa:51433
50	Q9UJX5	hsa:29945
51	P30260	hsa:996
52	Q9H1A4	hsa:64682
53	Q9UM11	hsa:51343
54	Q12834	hsa:991
55	Q9UJX6	hsa:29882
56	Q9NYG5	hsa:51529
57	Q8N3Y1	hsa:26259
58	Q15370	hsa:6923
59	Q15369	hsa:6921
60	Q13618	hsa:8452
61	Q13617	hsa:8453
62	P63208	hsa:6500
63	P63208	hsa:6500
64	Q13616	hsa:8454
65	P62877	hsa:9978
66	Q14999	hsa:9820
67	Q93034	hsa:8065
68	Q9UBF6	hsa:9616
69	Q16531	hsa:1642
70	Q13619|Q13620	hsa:8450|hsa:8451
71	O94972	hsa:4591
72	Q13049	hsa:22954
73	O15344	hsa:4281
74	Q9NW38	hsa:55120
75	P38398	hsa:672
76	O60291	hsa:23295
77	O43918	hsa:326
78	Q6VVB1	hsa:378884
79	Q86TM6	hsa:84447
80	O75925|O75928|Q8N2W9|Q9Y6X2	hsa:10401|hsa:51588|hsa:8554|hsa:9063
81	P98170|Q13489|Q13490|Q96CA5	hsa:329|hsa:330|hsa:331|hsa:79444
82	Q96PM5	hsa:25898
83	Q8NHY2	hsa:64326
84	Q13233	hsa:4214
85	Q9Y4K3	hsa:7189
86	P29590	hsa:5371
87	Q8IUQ4	hsa:6477
88	O60260	hsa:5071
89	P22681|Q13191|Q9ULV8	hsa:23624|hsa:867|hsa:868
90	Q00987	hsa:4193
91	O94941	hsa:22888
92	Q9UMS4	hsa:27339
93	Q05086	hsa:7337
94	Q5VVX9	hsa:148581
95	P51668|P61077|P62837|Q9Y2X8	hsa:51619|hsa:7321|hsa:7322|hsa:7323
96	P61088|Q5JXB2	hsa:389898|hsa:7334
97	Q9H0M0	hsa:11059
98	Q9HAU4|Q9HCE7	hsa:57154|hsa:64750
99	Q15386	hsa:9690
100	Q9Y385	hsa:51465
101	Q7Z3V4	hsa:89910
102	Q16763	hsa:27338
103	O00762	hsa:11065
104	P49459	hsa:7319
105	Q96J02	hsa:83737
106	P61086	hsa:3093
107	Q8N2K1	hsa:118424
108	O14933	hsa:9246
109	P68036	hsa:7332
110	P60604	hsa:7327
111	P62253	hsa:7326
112	A0AVT1|P22314|P41226	hsa:55236|hsa:7317|hsa:7318
114	Q13356	hsa:23759
115	O95714	hsa:8924
116	P49427|Q712K3	hsa:54926|hsa:997
117	Q9UNE7	hsa:10273
118	Q15751	hsa:8925
119	O00308	hsa:11060
120	O95155	hsa:10277
121	O95071	hsa:51366
122	Q14669	hsa:9320
123	Q14139	hsa:9354
124	Q7Z6Z7	hsa:10075
125	Q9H832	hsa:65264
126	Q9NR09	hsa:57448
127	P46934|Q96PU5	hsa:23327|hsa:4734
128	A1L167|Q7Z7E8|Q8WVN8	hsa:134111|hsa:55585|hsa:92912
129	Q9C0C9	hsa:63893
130	P61081	hsa:9040
131	P63279	hsa:7329
132	P62256	hsa:7328
133	P63146	hsa:7320
219	Q9BS18	hsa:25847
255	P51965|Q969T4|Q96LR5	hsa:10477|hsa:7324|hsa:7325
256	P0CG47|P0CG48|P62979|P62987	hsa:6233|hsa:7311|hsa:7314|hsa:7316
