#id1	id2	type	subtype
147	173	PPrel	activation
589	581	PPrel	activation
578	175	PPrel	activation
148	140	PPrel	activation
438	670	PPrel	activation|phosphorylation
684	409	PPrel	inhibition
685	409	PPrel	inhibition
686	409	PPrel	inhibition
687	409	PPrel	inhibition
409	261	PPrel	inhibition
261	251	PPrel	activation
251	691	PPrel	binding/association
722	326	PPrel	activation|phosphorylation
410	690	PPrel	activation
180	181	PPrel	dissociation
525	147	PPrel	activation
142	141	PPrel	activation|phosphorylation
307	306	PPrel	binding/association
526	148	PPrel	activation
142	697	PPrel	activation|phosphorylation
259	260	PPrel	binding/association
527	150	PPrel	activation
165	668	PPrel	activation|phosphorylation
248	249	PPrel	binding/association
718	357	PPrel	inhibition
693	694	PPrel	activation
248	250	PPrel	binding/association
357	722	PPrel	inhibition
694	142	PPrel	activation
178	179	PPrel	binding/association
664	142	PPrel	activation
664	140	PPrel	activation
664	175	PPrel	activation|indirect effect
199	680	PPrel	activation
674	675	PPrel	activation
326	327	PPrel	dissociation
368	251	PPrel	indirect effect
675	175	PPrel	activation|indirect effect
189	192	PPrel	indirect effect
700	261	PPrel	inhibition
301	302	PPrel	binding/association
700	701	PPrel	inhibition
701	251	PPrel	activation
703	186	PPrel	activation
707	542	PPrel	activation
708	542	PPrel	activation
709	542	PPrel	activation
710	542	PPrel	activation
711	540	PPrel	activation
711	581	PPrel	activation
712	540	PPrel	activation
153	143	PPrel	activation
712	581	PPrel	activation
447	198	PPrel	activation
148	173	PPrel	activation
142	172	PPrel	activation|phosphorylation
149	173	PPrel	activation
176	177	PPrel	activation|phosphorylation
438	395	PPrel	activation|phosphorylation
150	173	PPrel	activation
177	438	PPrel	activation|phosphorylation
173	174	PPrel	activation
438	194	PPrel	activation|phosphorylation
174	175	PPrel	activation
438	195	PPrel	activation|phosphorylation
239	240	PPrel	activation
175	176	PPrel	activation
438	196	PPrel	activation|phosphorylation
175	140	PPrel	activation
184	175	PPrel	indirect effect
595	240	PPrel	binding/association
175	179	PPrel	activation
151	175	PPrel	indirect effect
596	597	PPrel	activation
199	176	PPrel	activation
199	175	PPrel	indirect effect
598	597	PPrel	activation
175	187	PPrel	activation
168	197	PPrel	inhibition
187	188	PPrel	activation
167	170	PPrel	inhibition
713	714	PPrel	activation
188	190	PPrel	activation
190	193	PPrel	inhibition
188	191	PPrel	activation
187	189	PPrel	activation
331	718	PPrel	activation
120	119	PPrel	activation
454	365	PPrel	activation
365	366	PPrel	activation
366	367	PPrel	activation
130	716	PPrel	activation
367	368	PPrel	activation
251	410	PPrel	activation
716	132	PPrel	activation
256	719	PPrel	activation
132	140	PPrel	activation
717	140	PPrel	activation
129	161	PPrel	inhibition
610	609	PPrel	inhibition
136	141	PPrel	activation
309	312	PPrel	inhibition
136	173	PPrel	activation
310	312	PPrel	inhibition
152	143	PPrel	activation
310	314	PPrel	inhibition
155	145	PPrel	activation
720	322	PPrel	inhibition
156	146	PPrel	activation
154	149	PPrel	activation
318	317	PPrel	inhibition
143	140	PPrel	activation
237	238	PPrel	inhibition
143	142	PPrel	activation
238	239	PPrel	inhibition
144	140	PPrel	activation
444	161	PPrel	inhibition|phosphorylation
144	142	PPrel	activation
444	166	PPrel	inhibition|phosphorylation
143	186	PPrel	activation
444	167	PPrel	inhibition|phosphorylation
145	186	PPrel	activation
444	417	PPrel	inhibition|phosphorylation
145	173	PPrel	activation
444	169	PPrel	inhibition|phosphorylation
145	140	PPrel	activation
444	416	PPrel	inhibition|phosphorylation
146	186	PPrel	activation
136	717	PPrel	activation|phosphorylation
663	129	PPrel	binding/association
146	173	PPrel	activation
444	164	PPrel	activation|phosphorylation
542	571	PPrel	activation
146	140	PPrel	activation
164	180	PPrel	activation|phosphorylation
571	572	PPrel	activation
147	140	PPrel	activation
444	165	PPrel	activation|phosphorylation
444	168	PPrel	activation|phosphorylation
142	171	PPrel	activation|phosphorylation
