#id1	id2	type	subtype
89	49	PPrel	activation
49	18	PPrel	binding/association
94	7	PPrel	activation
7	72	PPrel	activation
72	74	PPrel	activation
85	18	PPrel	dephosphorylation|inhibition
18	14	PPrel	activation|phosphorylation
16	18	PPrel	dephosphorylation|inhibition
18	67	PPrel	activation|phosphorylation
18	6	PPrel	activation|phosphorylation
9	14	PPrel	inhibition
6	5	PPrel	activation|indirect effect
11	18	PPrel	inhibition
5	77	PPrel	activation|indirect effect
17	18	PPrel	activation
88	49	PPrel	activation
