#id	mapped_name	kegg_name
20	P00746	hsa:1675
21	P01024	hsa:718
22	P00751	hsa:629
23	P01031	hsa:727
24	P09871	hsa:716
25	P00736	hsa:715
26	P02745|P02746|P02747	hsa:712|hsa:713|hsa:714
27	P0C0L4|P0C0L5	hsa:720|hsa:721
28	P06681	hsa:717
29	P11226	hsa:4153
30	O00187|P48740	hsa:10747|hsa:5648
61	P21730	hsa:728
62	P21462	hsa:2357
72	P00747	hsa:5340
109	P05156	hsa:3426
112	P02679	hsa:2266
119	P24071	hsa:2204
130	O75015|P08637|P12314|P12318|P31994|P31995	hsa:2209|hsa:2212|hsa:2213|hsa:2214|hsa:2215|hsa:9103
132	Q02413	hsa:1828
138	P01903|P01906|P01909|P01911|P01920|P04440|P06340|P13762|P13765|P20036|P28068|P79483|Q30154	hsa:3108|hsa:3109|hsa:3111|hsa:3112|hsa:3113|hsa:3115|hsa:3117|hsa:3118|hsa:3119|hsa:3122|hsa:3123|hsa:3125|hsa:3126|hsa:3127
148	P08603	hsa:3075
154	Q16581	hsa:719
160	O76009|O76011|O76013|O76014|O76015|P02533|P05783|P08727|P08779|P13645|P13646|P19012|P35527|P35900|Q04695|Q14525|Q14532|Q15323|Q2M2I5|Q6A162|Q6A163|Q7Z3Y7|Q7Z3Y8|Q7Z3Y9|Q7Z3Z0|Q92764|Q99456|Q9C075	hsa:100653049|hsa:125115|hsa:147183|hsa:162605|hsa:192666|hsa:25984|hsa:342574|hsa:353288|hsa:3857|hsa:3858|hsa:3859|hsa:3860|hsa:3861|hsa:3866|hsa:3868|hsa:3872|hsa:3875|hsa:3880|hsa:3881|hsa:3882|hsa:3883|hsa:3884|hsa:3885|hsa:3886|hsa:390792|hsa:54474|hsa:8687|hsa:8688|hsa:8689
167	P02679	hsa:2266
172	P05362	hsa:3383
173	P05107	hsa:3689
177	P16109	hsa:6403
178	Q14242	hsa:6404
184	P11215|P20701	hsa:3683|hsa:3684
189	P25105	hsa:5724
191	P22301	hsa:3586
197	P25089|P25090	hsa:2358|hsa:2359
209	O15263|P60022|P81534	hsa:100289462|hsa:1672|hsa:1673|hsa:414325|hsa:55894
210	P12838|P59665|P59666|Q01523|Q01524	hsa:1667|hsa:1668|hsa:1669|hsa:1670|hsa:1671|hsa:728358
211	P49913	hsa:820
