#id	mapped_name	kegg_name
9	P27361|P28482	hsa:5594|hsa:5595
10	P36507|Q02750	hsa:5604|hsa:5605
11	P04049	hsa:5894
12	O14807|P01111|P01112|P01116|P10301|P62070	hsa:22800|hsa:22808|hsa:3265|hsa:3845|hsa:4893|hsa:6237
18	P62993	hsa:2885
19	Q07889|Q07890	hsa:6654|hsa:6655
23	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
24	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
27	P29353|P98077|Q6S5L8|Q92529	hsa:25759|hsa:399694|hsa:53358|hsa:6464
30	O15123|O15520|O43320|O43915|O43921|O60258|O76093|O95750|P01127|P01133|P01135|P01138|P01308|P01344|P04085|P05019|P05230|P08620|P09038|P09603|P10767|P11487|P12034|P14210|P15692|P20783|P20827|P21583|P21781|P23560|P31371|P34130|P49763|P49765|P49767|P49771|P52797|P52798|P52803|P55075|Q15389|Q9GZP0|Q9GZV9|Q9HCT0|Q9NP95|Q9NRA1|Q9NSA1|Q9Y264	hsa:1435|hsa:1942|hsa:1943|hsa:1944|hsa:1945|hsa:1946|hsa:1950|hsa:2246|hsa:2247|hsa:2248|hsa:2249|hsa:2250|hsa:2251|hsa:2252|hsa:2253|hsa:2254|hsa:2255|hsa:2277|hsa:2323|hsa:26281|hsa:26291|hsa:27006|hsa:284|hsa:285|hsa:3082|hsa:3479|hsa:3481|hsa:3630|hsa:4254|hsa:4803|hsa:4908|hsa:4909|hsa:51378|hsa:5154|hsa:5155|hsa:5228|hsa:56034|hsa:627|hsa:7039|hsa:7422|hsa:7423|hsa:7424|hsa:80310|hsa:8074|hsa:8817|hsa:8822|hsa:8823|hsa:9965
31	P00533|P04629|P06213|P07333|P08069|P08138|P08581|P09619|P10721|P11362|P16234|P17948|P21802|P22455|P22607|P29317|P35916|P35968|P36888|Q02763|Q16620	hsa:1436|hsa:1956|hsa:1969|hsa:2260|hsa:2261|hsa:2263|hsa:2264|hsa:2321|hsa:2322|hsa:2324|hsa:3480|hsa:3643|hsa:3791|hsa:3815|hsa:4233|hsa:4804|hsa:4914|hsa:4915|hsa:5156|hsa:5159|hsa:7010
32	Q13480|Q9UQC2	hsa:2549|hsa:9846
33	Q06124	hsa:5781
35	Q13009	hsa:7074
36	P15153|P60763|P63000	hsa:5879|hsa:5880|hsa:5881
37	Q12967	hsa:5900
38	Q9NZL6	hsa:23179
39	O15211	hsa:5863
40	P11233|P11234	hsa:5898|hsa:5899
41	O14939|Q13393	hsa:5337|hsa:5338
42	Q9P212	hsa:51196
43	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
48	P00519|P42684	hsa:25|hsa:27
49	Q13671	hsa:9610
57	Q92934	hsa:572
58	Q07817	hsa:598
59	O14920|O15111|Q9Y6K9	hsa:1147|hsa:3551|hsa:8517
60	P19838|Q04206	hsa:4790|hsa:5970
61	P98177	hsa:4303
62	P48023	hsa:356
70	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
71	Q15311	hsa:10928
72	P60953	hsa:998
73	P15153|P60763|P63000	hsa:5879|hsa:5880|hsa:5881
78	O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q53H76|Q68DD2|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	hsa:100137049|hsa:11145|hsa:123745|hsa:255189|hsa:26279|hsa:283748|hsa:30814|hsa:391013|hsa:50487|hsa:51365|hsa:5319|hsa:5320|hsa:5321|hsa:5322|hsa:64600|hsa:81579|hsa:8398|hsa:8399|hsa:84647|hsa:8605|hsa:8681
79	P19419	hsa:2002
80	P14921|P15036	hsa:2113|hsa:2114
86	P20339|P51148|P61020	hsa:5868|hsa:5869|hsa:5878
89	O14807|P01111|P01112|P01116|P10301|P62070	hsa:22800|hsa:22808|hsa:3265|hsa:3845|hsa:4893|hsa:6237
96	O95267|Q7LDG7|Q8IV61|Q8TDF6	hsa:10125|hsa:10235|hsa:115727|hsa:25780
97	O14827|Q13972	hsa:5923|hsa:5924
98	O43374|O95294|P20936|Q14644|Q15283|Q86YV0|Q96PV0|Q9UJF2	hsa:100271927|hsa:10156|hsa:22821|hsa:5921|hsa:5922|hsa:64926|hsa:8437|hsa:8831|hsa:9462
99	P21359	hsa:4763
102	P61586	hsa:387
109	P55196	hsa:4301
113	Q8WWW0	hsa:83593
114	Q9NS23	hsa:11186
115	Q13043	hsa:6789
116	Q13043	hsa:6789
119	Q92565	hsa:9771
120	P61224|P62834	hsa:5906|hsa:5908
125	Q8WWW0	hsa:83593
126	Q13009	hsa:7074
127	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
128	P55196	hsa:4301
129	P04049	hsa:5894
130	Q92565	hsa:9771
131	Q12967	hsa:5900
132	Q9P212	hsa:51196
133	Q13671	hsa:9610
134	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
