#id	mapped_name	kegg_name
3	Q8IX03	hsa:23286
4	P35240	hsa:4771
5	Q8N878|Q96NE9	hsa:122786|hsa:79981
6	Q9H4B6	hsa:60485
7	Q13188	hsa:6788
8	P46937|Q9GZV5	hsa:10413|hsa:25937
9	O95835|Q9NRM7	hsa:26524|hsa:9113
17	Q7L9L4|Q9H8S9	hsa:55233|hsa:92597
19	P28347|Q15561|Q15562|Q99594	hsa:7003|hsa:7004|hsa:7005|hsa:8463
20	P46937|Q9GZV5	hsa:10413|hsa:25937
23	Q8IX03	hsa:23286
24	P35240	hsa:4771
26	Q9H4B6	hsa:60485
27	Q13188	hsa:6788
28	Q7L9L4|Q9H8S9	hsa:55233|hsa:92597
29	O95835|Q9NRM7	hsa:26524|hsa:9113
34	P46937	hsa:10413
36	P46937	hsa:10413
37	P28347|Q15561|Q15562|Q99594	hsa:7003|hsa:7004|hsa:7005|hsa:8463
42	Q13153	hsa:5058
44	Q7L9L4|Q9H8S9	hsa:55233|hsa:92597
45	P28347|Q15561|Q15562|Q99594	hsa:7003|hsa:7004|hsa:7005|hsa:8463
47	O95835|Q9NRM7	hsa:26524|hsa:9113
48	P46937	hsa:10413
49	P28347|Q15561|Q15562|Q99594	hsa:7003|hsa:7004|hsa:7005|hsa:8463
50	Q13188	hsa:6788
51	Q9H4B6	hsa:60485
62	Q6V1P9|Q96JQ0	hsa:54798|hsa:8642
63	Q6V1P9|Q96JQ0	hsa:54798|hsa:8642
64	Q6V0I7	hsa:79633
65	Q6V1P9|Q96JQ0	hsa:54798|hsa:8642
66	Q6V0I7	hsa:79633
67	P49674	hsa:102800317|hsa:1454
71	P46937	hsa:10413
73	P50749|Q9H2L5	hsa:83937|hsa:9770
74	Q6ZTQ3	hsa:166824
79	Q9NS23	hsa:11186
85	A6NIX2|Q96IF1|Q9UGP4	hsa:126374|hsa:84962|hsa:8994
86	A6NIX2|Q96IF1|Q9UGP4	hsa:126374|hsa:84962|hsa:8994
101	P49674	hsa:102800317|hsa:1454
