#id1	id2	type	subtype
54	60	ECrel	compound
64	138	ECrel	compound
61	116	ECrel	compound
41	113	ECrel	compound
52	158	ECrel	compound
54	139	ECrel	compound
138	142	ECrel	compound
112	116	ECrel	compound
46	119	ECrel	compound
52	157	ECrel	compound
54	135	ECrel	compound
58	138	ECrel	compound
56	116	ECrel	compound
42	119	ECrel	compound
52	156	ECrel	compound
54	133	ECrel	compound
138	140	ECrel	compound
116	123	ECrel	compound
113	119	ECrel	compound
53	158	ECrel	compound
53	65	ECrel	compound
145	147	ECrel	compound
127	144	ECrel	compound
61	107	ECrel	compound
53	157	ECrel	compound
53	134	ECrel	compound
135	136	ECrel	compound
48	144	ECrel	compound
44	61	ECrel	compound
53	156	ECrel	compound
53	60	ECrel	compound
51	135	ECrel	compound
40	144	ECrel	compound
45	112	ECrel	compound
156	186	ECrel	compound
53	139	ECrel	compound
50	135	ECrel	compound
115	144	ECrel	compound
44	112	ECrel	compound
156	187	ECrel	compound
53	135	ECrel	compound
116	136	ECrel	compound
61	144	ECrel	compound
45	56	ECrel	compound
156	160	ECrel	compound
53	133	ECrel	compound
136	144	ECrel	compound
112	144	ECrel	compound
56	107	ECrel	compound
156	183	ECrel	compound
52	65	ECrel	compound
127	136	ECrel	compound
56	144	ECrel	compound
44	56	ECrel	compound
157	186	ECrel	compound
52	134	ECrel	compound
48	136	ECrel	compound
123	144	ECrel	compound
108	110	ECrel	compound
157	187	ECrel	compound
52	60	ECrel	compound
40	136	ECrel	compound
48	127	ECrel	compound
109	122	ECrel	compound
157	160	ECrel	compound
52	139	ECrel	compound
115	136	ECrel	compound
40	127	ECrel	compound
121	144	ECrel	compound
157	183	ECrel	compound
52	135	ECrel	compound
61	136	ECrel	compound
115	127	ECrel	compound
121	126	ECrel	compound
158	186	ECrel	compound
52	133	ECrel	compound
112	136	ECrel	compound
61	127	ECrel	compound
63	121	ECrel	compound
158	187	ECrel	compound
65	139	ECrel	compound
56	136	ECrel	compound
112	127	ECrel	compound
121	128	ECrel	compound
158	160	ECrel	compound
65	135	ECrel	compound
123	136	ECrel	compound
56	127	ECrel	compound
57	121	ECrel	compound
158	183	ECrel	compound
65	133	ECrel	compound
51	116	ECrel	compound
123	127	ECrel	compound
126	144	ECrel	compound
186	160	ECrel	compound
51	144	ECrel	compound
134	139	ECrel	compound
48	112	ECrel	compound
63	144	ECrel	compound
186	183	ECrel	compound
51	127	ECrel	compound
134	135	ECrel	compound
48	56	ECrel	compound
128	144	ECrel	compound
187	160	ECrel	compound
133	134	ECrel	compound
48	51	ECrel	compound
48	123	ECrel	compound
57	144	ECrel	compound
187	183	ECrel	compound
60	139	ECrel	compound
40	51	ECrel	compound
40	61	ECrel	compound
63	126	ECrel	compound
160	183	ECrel	compound
60	135	ECrel	compound
51	115	ECrel	compound
40	56	ECrel	compound
126	128	ECrel	compound
172	167	ECrel	compound
60	133	ECrel	compound
51	61	ECrel	compound
40	123	ECrel	compound
57	126	ECrel	compound
172	160	ECrel	compound
135	139	ECrel	compound
51	112	ECrel	compound
61	115	ECrel	compound
49	128	ECrel	compound
172	177	ECrel	compound
133	139	ECrel	compound
51	56	ECrel	compound
112	115	ECrel	compound
49	57	ECrel	compound
167	160	ECrel	compound
133	135	ECrel	compound
51	123	ECrel	compound
56	115	ECrel	compound
43	63	ECrel	compound
167	177	ECrel	compound
130	133	ECrel	compound
50	116	ECrel	compound
115	123	ECrel	compound
43	57	ECrel	compound
160	177	ECrel	compound
130	131	ECrel	compound
50	144	ECrel	compound
61	123	ECrel	compound
63	120	ECrel	compound
177	181	ECrel	compound
59	130	ECrel	compound
50	127	ECrel	compound
112	123	ECrel	compound
120	128	ECrel	compound
165	167	ECrel	compound
131	133	ECrel	compound
48	50	ECrel	compound
56	123	ECrel	compound
57	120	ECrel	compound
165	173	ECrel	compound
59	133	ECrel	compound
40	50	ECrel	compound
46	114	ECrel	compound
167	173	ECrel	compound
139	143	ECrel	compound
50	115	ECrel	compound
46	55	ECrel	compound
141	158	ECrel	compound
146	236	ECrel	compound
64	139	ECrel	compound
50	61	ECrel	compound
42	62	ECrel	compound
141	157	ECrel	compound
54	236	ECrel	compound
139	142	ECrel	compound
50	112	ECrel	compound
42	55	ECrel	compound
141	156	ECrel	compound
53	236	ECrel	compound
58	139	ECrel	compound
50	56	ECrel	compound
62	113	ECrel	compound
146	158	ECrel	compound
52	236	ECrel	compound
138	139	ECrel	compound
116	144	ECrel	compound
113	114	ECrel	compound
146	157	ECrel	compound
146	239	ECrel	compound
64	143	ECrel	compound
116	127	ECrel	compound
55	113	ECrel	compound
146	156	ECrel	compound
54	239	ECrel	compound
142	143	ECrel	compound
48	116	ECrel	compound
42	47	ECrel	compound
54	158	ECrel	compound
53	239	ECrel	compound
58	143	ECrel	compound
40	116	ECrel	compound
47	113	ECrel	compound
54	157	ECrel	compound
52	239	ECrel	compound
138	143	ECrel	compound
115	116	ECrel	compound
41	46	ECrel	compound
54	156	ECrel	compound
50	123	ECrel	compound
141	146	ECrel	compound
54	141	ECrel	compound
53	141	ECrel	compound
52	141	ECrel	compound
65	146	ECrel	compound
134	146	ECrel	compound
60	146	ECrel	compound
139	146	ECrel	compound
135	146	ECrel	compound
133	146	ECrel	compound
54	65	ECrel	compound
54	134	ECrel	compound
