#id1	id2	type	subtype
118	120	ECrel	compound
144	148	ECrel	compound
144	274	ECrel	compound
119	132	ECrel	compound
145	147	ECrel	compound
274	114	ECrel	compound
120	132	ECrel	compound
145	148	ECrel	compound
274	108	ECrel	compound
120	122	ECrel	compound
140	144	ECrel	compound
140	135	ECrel	compound
120	121	ECrel	compound
140	149	ECrel	compound
140	137	ECrel	compound
119	122	ECrel	compound
140	143	ECrel	compound
135	137	ECrel	compound
119	121	ECrel	compound
140	296	ECrel	compound
149	275	ECrel	compound
121	123	ECrel	compound
144	149	ECrel	compound
143	275	ECrel	compound
122	123	ECrel	compound
143	144	ECrel	compound
275	296	ECrel	compound
109	111	ECrel	compound
296	144	ECrel	compound
275	140	ECrel	compound
109	123	ECrel	compound
143	149	ECrel	compound
275	145	ECrel	compound
110	111	ECrel	compound
296	149	ECrel	compound
275	147	ECrel	compound
110	123	ECrel	compound
296	143	ECrel	compound
275	274	ECrel	compound
111	123	ECrel	compound
141	143	ECrel	compound
275	148	ECrel	compound
108	111	ECrel	compound
141	82	ECrel	compound
295	117	ECrel	compound
111	147	ECrel	compound
143	82	ECrel	compound
295	103	ECrel	compound
111	148	ECrel	compound
296	141	ECrel	compound
118	295	ECrel	compound
111	114	ECrel	compound
150	153	ECrel	compound
295	120	ECrel	compound
108	147	ECrel	compound
150	154	ECrel	compound
295	122	ECrel	compound
108	148	ECrel	compound
151	153	ECrel	compound
295	119	ECrel	compound
108	114	ECrel	compound
151	154	ECrel	compound
133	132	ECrel	compound
114	147	ECrel	compound
149	153	ECrel	compound
133	135	ECrel	compound
114	148	ECrel	compound
153	155	ECrel	compound
133	167	ECrel	compound
114	115	ECrel	compound
153	156	ECrel	compound
132	135	ECrel	compound
115	116	ECrel	compound
149	154	ECrel	compound
132	167	ECrel	compound
137	167	ECrel	compound
154	155	ECrel	compound
121	295	ECrel	compound
140	167	ECrel	compound
154	156	ECrel	compound
139	167	ECrel	compound
149	155	ECrel	compound
138	167	ECrel	compound
149	156	ECrel	compound
135	137	ECrel	compound
155	158	ECrel	compound
135	140	ECrel	compound
156	158	ECrel	compound
135	139	ECrel	compound
158	162	ECrel	compound
135	138	ECrel	compound
162	164	ECrel	compound
137	140	ECrel	compound
164	165	ECrel	compound
137	139	ECrel	compound
133	137	ECrel	compound
137	138	ECrel	compound
139	140	ECrel	compound
138	140	ECrel	compound
138	145	ECrel	compound
139	145	ECrel	compound
144	145	ECrel	compound
144	147	ECrel	compound
145	274	ECrel	compound
107	170	ECrel	compound
106	170	ECrel	compound
101	170	ECrel	compound
108	109	ECrel	compound
109	175	ECrel	compound
107	109	ECrel	compound
106	109	ECrel	compound
101	109	ECrel	compound
108	110	ECrel	compound
110	175	ECrel	compound
107	110	ECrel	compound
106	110	ECrel	compound
101	110	ECrel	compound
108	175	ECrel	compound
107	108	ECrel	compound
106	108	ECrel	compound
101	108	ECrel	compound
107	175	ECrel	compound
106	175	ECrel	compound
101	175	ECrel	compound
101	104	ECrel	compound
100	101	ECrel	compound
104	106	ECrel	compound
100	106	ECrel	compound
104	107	ECrel	compound
100	107	ECrel	compound
100	179	ECrel	compound
104	179	ECrel	compound
175	179	ECrel	compound
103	179	ECrel	compound
100	175	ECrel	compound
100	103	ECrel	compound
104	175	ECrel	compound
89	95	ECrel	compound
103	104	ECrel	compound
95	96	ECrel	compound
103	175	ECrel	compound
108	170	ECrel	compound
96	166	ECrel	compound
103	117	ECrel	compound
99	166	ECrel	compound
103	118	ECrel	compound
99	170	ECrel	compound
117	132	ECrel	compound
109	170	ECrel	compound
117	119	ECrel	compound
110	170	ECrel	compound
117	120	ECrel	compound
170	175	ECrel	compound
118	132	ECrel	compound
118	119	ECrel	compound
