#id	mapped_name	kegg_name
34	P00505|P17174	hsa:2805|hsa:2806
36	O75390	hsa:1431
38	P00505|P17174|P24298|Q8TD30	hsa:2805|hsa:2806|hsa:2875|hsa:84706
39	Q8N159	hsa:162417
40	Q8N5Z0	hsa:51166
42	P21399|Q99798	hsa:48|hsa:50
43	P21399|Q99798	hsa:48|hsa:50
44	O75874|P48735	hsa:3417|hsa:3418
45	O75874|P48735	hsa:3417|hsa:3418
46	P21399|Q99798	hsa:48|hsa:50
47	O43837|O75874|P48735|P50213|P51553	hsa:3417|hsa:3418|hsa:3419|hsa:3420|hsa:3421
53	Q03154	hsa:100526760|hsa:95
84	O15382|P54687	hsa:586|hsa:587
89	O15382|P54687	hsa:586|hsa:587
90	O15382|P54687	hsa:586|hsa:587
