#id1	id2	type	subtype
71	72	PPrel	binding/association
110	112	PPrel	activation
94	96	PPrel	activation|phosphorylation
40	39	PPrel	binding/association
96	143	PPrel	activation|phosphorylation
39	38	PPrel	binding/association
96	144	PPrel	activation|phosphorylation
47	48	PPrel	binding/association
163	64	PPrel	activation|dephosphorylation
186	15	PPrel	activation|indirect effect
114	117	PPrel	activation
58	14	PPrel	inhibition
19	34	PPrel	activation
58	17	PPrel	inhibition
34	91	PPrel	binding/association
163	15	PPrel	dephosphorylation|inhibition
168	15	PPrel	inhibition
187	94	PPrel	inhibition
20	15	PPrel	activation
187	96	PPrel	inhibition
60	15	PPrel	activation|indirect effect
109	110	PPrel	activation
96	97	PPrel	binding/association
113	189	PPrel	inhibition|phosphorylation
144	145	PPrel	binding/association
17	64	PPrel	inhibition|phosphorylation
143	144	PPrel	activation|phosphorylation
15	17	PPrel	activation|phosphorylation
88	64	PPrel	inhibition
18	69	PPrel	binding/association
15	37	PPrel	activation|phosphorylation
87	64	PPrel	inhibition
190	64	PPrel	activation|dephosphorylation
191	111	PPrel	inhibition
192	64	PPrel	indirect effect|inhibition
93	94	PPrel	activation
76	77	PPrel	binding/association
142	143	PPrel	activation
70	71	PPrel	binding/association
