#id1	id2	type	subtype
69	70	PPrel	activation|phosphorylation
76	70	PPrel	activation|phosphorylation
52	39	PPrel	activation
40	69	PPrel	inhibition|phosphorylation
37	39	PPrel	inhibition
40	169	PPrel	activation|phosphorylation
40	28	PPrel	activation|phosphorylation
40	61	PPrel	activation|phosphorylation
277	103	PPrel	activation
40	33	PPrel	activation|phosphorylation
278	103	PPrel	activation
40	50	PPrel	activation|phosphorylation
279	103	PPrel	activation
40	180	PPrel	activation|phosphorylation
271	103	PPrel	activation
40	181	PPrel	activation|phosphorylation
276	103	PPrel	activation
40	24	PPrel	activation|phosphorylation
272	103	PPrel	activation
90	93	PPrel	activation
94	240	PPrel	dephosphorylation|inhibition
93	94	PPrel	inhibition|phosphorylation
273	103	PPrel	activation
274	36	PPrel	activation
40	128	PPrel	activation
275	36	PPrel	activation
270	36	PPrel	activation
40	282	PPrel	activation|phosphorylation
36	37	PPrel	activation
40	203	PPrel	activation|phosphorylation
151	77	PPrel	activation
70	46	PPrel	activation|phosphorylation
46	85	PPrel	activation|phosphorylation
68	69	PPrel	activation
184	30	PPrel	binding/association
40	23	PPrel	activation|phosphorylation
98	39	PPrel	inhibition
40	182	PPrel	activation
203	204	PPrel	inhibition
246	247	PPrel	activation
68	113	PPrel	activation
40	184	PPrel	activation|phosphorylation
68	76	PPrel	activation
204	85	PPrel	inhibition
40	121	PPrel	inhibition|phosphorylation
68	41	PPrel	activation
54	78	PPrel	activation
40	90	PPrel	inhibition|phosphorylation
54	68	PPrel	activation
40	49	PPrel	activation|phosphorylation
40	126	PPrel	inhibition|phosphorylation
247	248	PPrel	activation
151	153	PPrel	activation
40	125	PPrel	activation|phosphorylation
68	75	PPrel	activation
40	116	PPrel	activation|phosphorylation
54	151	PPrel	activation
68	246	PPrel	activation
75	162	PPrel	inhibition
41	42	PPrel	activation|indirect effect
68	77	PPrel	activation
40	123	PPrel	inhibition|phosphorylation
245	247	PPrel	activation
68	245	PPrel	activation
98	116	PPrel	inhibition|phosphorylation
257	103	PPrel	activation
38	39	PPrel	activation
103	38	PPrel	activation
174	36	PPrel	activation
173	36	PPrel	activation
