#id	mapped_name	kegg_name
2	P04156	hsa:5621
13	P04156	hsa:5621
14	P04156	hsa:5621
15	P04156	hsa:5621
16	P04156	hsa:5621
18	P04156	hsa:5621
19	P04156	hsa:5621
20	P04156	hsa:5621
21	P04156	hsa:5621
31	P04156	hsa:5621
32	P04156	hsa:5621
33	P04156	hsa:5621
34	P04156	hsa:5621
39	P04156	hsa:5621
40	P04156	hsa:5621
46	P04156	hsa:5621
47	P04156	hsa:5621
48	P04156	hsa:5621
51	P04156	hsa:5621
52	P04156	hsa:5621
55	P04156	hsa:5621
56	P04156	hsa:5621
58	P04156	hsa:5621
59	P04156	hsa:5621
60	P04156	hsa:5621
61	P04156	hsa:5621
62	P04156	hsa:5621
63	P04156	hsa:5621
65	P04156	hsa:5621
66	P04156	hsa:5621
71	P04156	hsa:5621
72	P04156	hsa:5621
73	P04156	hsa:5621
79	P04156	hsa:5621
80	P04156	hsa:5621
83	P04156	hsa:5621
85	P04156	hsa:5621
86	P04156	hsa:5621
88	O15394|P13591	hsa:4684|hsa:4685
89	P11047	hsa:3915
91	P31948	hsa:10963
92	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
97	P00441	hsa:6647
99	Q07812	hsa:581
102	P02745|P02746|P02747	hsa:712|hsa:713|hsa:714
107	P06241	hsa:2534
115	P36507|Q02750	hsa:5604|hsa:5605
116	P27361|P28482	hsa:5594|hsa:5595
117	P19419	hsa:2002
118	P18146	hsa:1958
119	P13501	hsa:6352
133	P01583|P01584	hsa:3552|hsa:3553
134	P05231	hsa:3569
136	P46531	hsa:4851
141	Q6UXS9	hsa:100506742
144	P0DMV8|P0DMV9	hsa:3303
149	P01031|P02748|P07357|P07358|P07360|P10643|P13671	hsa:727|hsa:729|hsa:730|hsa:731|hsa:732|hsa:733|hsa:735
150	P11021	hsa:3309
