#id	mapped_name	kegg_name
10	P05106	hsa:3690
11	P06756	hsa:3685
13	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
14	O15530	hsa:5170
15	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
16	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
19	P35222	hsa:1499
20	P49841	hsa:2932
31	P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	hsa:113026|hsa:23236|hsa:51196|hsa:5330|hsa:5331|hsa:5332|hsa:5333|hsa:5335|hsa:5336|hsa:84812|hsa:89869
32	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
33	P04049	hsa:5894
34	P36507|Q02750	hsa:5604|hsa:5605
35	P42224	hsa:6772
44	P10827	hsa:7067
45	P10828	hsa:7068
51	P42345	hsa:2475
56	P10828	hsa:7068
60	P43694	hsa:2626
61	P53805	hsa:1827
62	Q16665	hsa:3091
63	P12883|P13533	hsa:4624|hsa:4625
64	O14983|P16615|Q93084	hsa:487|hsa:488|hsa:489
65	P26678	hsa:5350
67	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
74	P27361|P28482	hsa:5594|hsa:5595
75	P04637	hsa:7157
76	P03372	hsa:2099
78	Q14206	hsa:10231
79	Q16665	hsa:3091
80	P11166	hsa:6513
81	O60343	hsa:9882
82	O60825	hsa:5208
88	P19634	hsa:6548
90	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733|Q9UN42	hsa:23439|hsa:476|hsa:477|hsa:478|hsa:480|hsa:481|hsa:482|hsa:483|hsa:486
93	P10827	hsa:7067
94	P60709|P63261	hsa:60|hsa:71
105	P49895|Q92813	hsa:1733|hsa:1734
109	P55073	hsa:1735
112	P55073	hsa:1735
113	Q92813	hsa:1734
116	P36021|Q8TF71	hsa:117247|hsa:6567
117	P36021|Q8TF71	hsa:117247|hsa:6567
118	Q9NYB5	hsa:53919
119	Q9NYB5	hsa:53919
123	P10827|P10828	hsa:7067|hsa:7068
124	P19793|P28702|P48443	hsa:6256|hsa:6257|hsa:6258
125	P10827|P10828	hsa:7067|hsa:7068
126	P19793|P28702|P48443	hsa:6256|hsa:6257|hsa:6258
127	P10827|P10828	hsa:7067|hsa:7068
128	P19793|P28702|P48443	hsa:6256|hsa:6257|hsa:6258
129	O75376	hsa:9611
130	Q96ST3	hsa:25942
131	O15379|Q13547|Q92769	hsa:3065|hsa:3066|hsa:8841
132	Q92830|Q92831	hsa:2648|hsa:8850
133	Q15596|Q15788|Q9Y6Q9	hsa:10499|hsa:8202|hsa:8648
134	Q09472|Q92793	hsa:1387|hsa:2033
135	O60244|O75448|Q6P2C8|Q71F56|Q86YW9|Q93074|Q96HR3|Q9NPJ6|Q9NVC6|Q9UHV7|Q9Y2X0	hsa:10025|hsa:116931|hsa:23389|hsa:29079|hsa:90390|hsa:9282|hsa:9440|hsa:9442|hsa:9862|hsa:9968|hsa:9969
136	Q15648	hsa:5469
137	O60244|O75448|Q6P2C8|Q71F56|Q86YW9|Q93074|Q96HR3|Q9NPJ6|Q9NVC6|Q9UHV7|Q9Y2X0	hsa:10025|hsa:116931|hsa:23389|hsa:29079|hsa:90390|hsa:9282|hsa:9440|hsa:9442|hsa:9862|hsa:9968|hsa:9969
151	Q00987	hsa:4193
152	P04637	hsa:7157
157	P49815	hsa:7249
158	Q15382	hsa:6009
164	Q92934	hsa:572
165	Q12778	hsa:2308
166	P55211	hsa:842
176	P10828	hsa:7068
184	P08237|P17858|Q01813	hsa:5211|hsa:5213|hsa:5214
193	P05106	hsa:3690
194	P06756	hsa:3685
196	P12931	hsa:6714
205	P10827	hsa:7067
209	P56705	hsa:54361
210	P35222	hsa:1499
211	P46531|Q04721|Q99466|Q9UM47	hsa:4851|hsa:4853|hsa:4854|hsa:4855
212	P12644	hsa:652
215	P24385	hsa:595
216	P01106	hsa:4609
