#id	mapped_name	kegg_name
163	P02647	hsa:335
166	P04114	hsa:338
168	P02654|P02655|P02656	hsa:341|hsa:344|hsa:345
169	P02649	hsa:348
180	P02652	hsa:336
182	P02649	hsa:348
183	P04114	hsa:338
184	P04114	hsa:338
185	P02654|P02655|P02656	hsa:341|hsa:344|hsa:345
186	P02649	hsa:348
187	P04114	hsa:338
188	P04114	hsa:338
189	P04114	hsa:338
190	P02647	hsa:335
191	P02652	hsa:336
192	P02654|P02655|P02656	hsa:341|hsa:344|hsa:345
193	P02649	hsa:348
195	P02649	hsa:348
199	Q9BY76|Q9Y5C1	hsa:27329|hsa:51129
200	Q6UXH0	hsa:55908
201	P02749	hsa:350
203	P02655	hsa:344
204	P06858	hsa:4023
205	O95477	hsa:19
206	O95477	hsa:19
207	O95477	hsa:19
210	P02647	hsa:335
211	P02647	hsa:335
212	P02647	hsa:335
231	Q6PIU2	hsa:57552
232	O75908|P35610	hsa:6646|hsa:8435
233	P01130	hsa:3949
234	P16671	hsa:948
235	P02654	hsa:341
236	P04180	hsa:3931
237	P02647	hsa:335
238	P55058	hsa:5360
239	P11597	hsa:1071
240	P02654	hsa:341
241	Q9Y5X9	hsa:9388
242	P06858	hsa:4023
243	P11150	hsa:3990
244	Q8WTV0	hsa:949
245	Q99523	hsa:6272
246	Q8NBP7	hsa:255738
247	P01130	hsa:3949
248	Q8NBP7	hsa:255738
249	P01130	hsa:3949
250	Q8NBP7	hsa:255738
251	P01130	hsa:3949
252	Q99523	hsa:6272
253	P01130	hsa:3949
254	Q5SW96	hsa:26119
255	Q8WY64	hsa:29116
257	P38571	hsa:3988
258	Q14849	hsa:10948
259	O15118	hsa:4864
260	O95292|Q9P0L0	hsa:9217|hsa:9218
261	Q9H0X9	hsa:114879
262	P61916	hsa:10577
263	P49675	hsa:6770
264	P21796|P45880|Q9Y277	hsa:7416|hsa:7417|hsa:7419
265	Q14849	hsa:10948
266	P21796|P45880|Q9Y277	hsa:7416|hsa:7417|hsa:7419
267	P30536	hsa:706
268	O75908|P35610	hsa:6646|hsa:8435
269	Q99523	hsa:6272
270	P04114	hsa:338
271	P04114	hsa:338
272	Q02318	hsa:1593
273	P22680	hsa:1581
289	Q9H221|Q9H222	hsa:64240|hsa:64241
290	O95342	hsa:8647
291	Q99523	hsa:6272
292	P98164|Q07954	hsa:4035|hsa:4036
293	P30533	hsa:4043
294	P02649	hsa:348
