#id1	id2	type	subtype
83	82	ECrel	compound
19	80	ECrel	compound
83	81	ECrel	compound
19	82	ECrel	compound
83	40	ECrel	compound
19	81	ECrel	compound
83	38	ECrel	compound
19	79	ECrel	compound
80	40	ECrel	compound
84	33	ECrel	compound
80	38	ECrel	compound
84	82	ECrel	compound
82	40	ECrel	compound
84	81	ECrel	compound
82	38	ECrel	compound
84	79	ECrel	compound
81	40	ECrel	compound
84	40	ECrel	compound
81	38	ECrel	compound
84	38	ECrel	compound
79	40	ECrel	compound
86	33	ECrel	compound
79	38	ECrel	compound
86	80	ECrel	compound
40	85	ECrel	compound
86	81	ECrel	compound
38	85	ECrel	compound
86	79	ECrel	compound
85	79	ECrel	compound
86	40	ECrel	compound
86	38	ECrel	compound
33	40	ECrel	compound
85	33	ECrel	compound
19	40	ECrel	compound
85	80	ECrel	compound
38	40	ECrel	compound
85	82	ECrel	compound
33	38	ECrel	compound
83	33	ECrel	compound
19	38	ECrel	compound
83	80	ECrel	compound
