#id1	id2	type	subtype
87	88	ECrel	compound
96	104	ECrel	compound
92	93	ECrel	compound
88	91	ECrel	compound
74	104	ECrel	compound
83	88	ECrel	compound
87	91	ECrel	compound
44	190	ECrel	compound
83	87	ECrel	compound
45	46	ECrel	compound
83	91	ECrel	compound
47	94	ECrel	compound
83	85	ECrel	compound
189	188	ECrel	compound
202	104	ECrel	compound
85	86	ECrel	compound
71	91	ECrel	compound
71	84	ECrel	compound
195	90	ECrel	compound
44	96	ECrel	compound
47	209	ECrel	compound
209	102	ECrel	compound
96	102	ECrel	compound
88	89	ECrel	compound
96	209	ECrel	compound
102	211	ECrel	compound
74	102	ECrel	compound
89	196	ECrel	compound
74	209	ECrel	compound
99	211	ECrel	compound
99	209	ECrel	compound
74	96	ECrel	compound
102	104	ECrel	compound
98	99	ECrel	compound
209	104	ECrel	compound
