#id1	id2	type	subtype
339	342	PPrel	binding/association
220	221	PPrel	activation
289	95	PPrel	activation
181	83	PPrel	activation|phosphorylation
95	287	PPrel	binding/association
181	82	PPrel	activation|phosphorylation
280	296	PPrel	binding/association
181	81	PPrel	activation|phosphorylation
178	179	PPrel	activation
235	213	PPrel	activation|phosphorylation
179	186	PPrel	activation
235	212	PPrel	activation|phosphorylation
180	198	PPrel	inhibition
222	223	PPrel	inhibition
84	182	PPrel	activation
198	186	PPrel	dephosphorylation|inhibition
182	183	PPrel	activation
223	224	PPrel	dephosphorylation|inhibition
297	280	PPrel	activation
339	363	PPrel	binding/association
298	280	PPrel	activation
339	356	PPrel	binding/association
215	233	PPrel	activation
233	234	PPrel	activation
288	95	PPrel	activation
