#id1	id2	type	subtype
12	224	PPrel	inhibition
176	135	PPrel	activation
30	31	PPrel	activation
12	119	PPrel	inhibition
178	134	PPrel	activation
31	27	PPrel	activation
114	35	PPrel	activation
177	134	PPrel	activation
27	18	PPrel	binding/association
35	36	PPrel	activation
177	135	PPrel	activation
18	32	PPrel	binding/association
36	215	PPrel	activation
177	156	PPrel	activation
18	33	PPrel	binding/association
36	102	PPrel	activation
134	125	PPrel	activation
18	19	PPrel	activation
24	36	PPrel	activation
134	126	PPrel	activation
19	89	PPrel	activation
134	127	PPrel	activation
207	208	PPrel	activation
134	128	PPrel	activation
208	195	PPrel	activation
134	129	PPrel	activation
23	59	PPrel	activation
176	134	PPrel	activation
134	230	PPrel	activation
59	60	PPrel	activation
134	131	PPrel	activation
96	89	PPrel	activation
23	57	PPrel	inhibition|phosphorylation
134	132	PPrel	activation
194	187	PPrel	activation
57	58	PPrel	inhibition
134	133	PPrel	activation
187	97	PPrel	activation
23	61	PPrel	inhibition
135	125	PPrel	activation
97	89	PPrel	activation
61	62	PPrel	activation
135	127	PPrel	activation
11	10	PPrel	activation|phosphorylation
135	128	PPrel	activation
10	9	PPrel	activation|phosphorylation
135	130	PPrel	activation
9	78	PPrel	activation
156	125	PPrel	activation
9	79	PPrel	activation
156	127	PPrel	activation
9	80	PPrel	activation
186	97	PPrel	activation
156	129	PPrel	activation
236	97	PPrel	activation|phosphorylation
224	225	PPrel	inhibition
156	131	PPrel	activation
119	120	PPrel	activation
156	132	PPrel	activation
37	40	PPrel	activation
156	161	PPrel	activation
99	12	PPrel	activation
38	40	PPrel	activation
98	12	PPrel	activation
39	40	PPrel	activation
238	12	PPrel	binding/association
12	114	PPrel	activation
40	70	PPrel	activation
238	11	PPrel	binding/association
114	115	PPrel	activation
40	216	PPrel	activation
113	116	PPrel	activation
216	217	PPrel	activation
114	113	PPrel	binding/association
217	218	PPrel	activation
115	116	PPrel	binding/association
40	41	PPrel	activation
12	113	PPrel	activation
40	71	PPrel	activation
12	35	PPrel	activation
71	72	PPrel	activation
12	24	PPrel	activation
71	73	PPrel	activation
12	109	PPrel	activation
72	70	PPrel	activation
12	11	PPrel	activation
12	37	PPrel	activation
12	38	PPrel	activation
49	48	PPrel	activation
12	39	PPrel	activation
49	86	PPrel	activation
12	42	PPrel	activation
163	164	PPrel	activation
12	49	PPrel	activation
164	165	PPrel	activation
12	163	PPrel	activation
