#id1	id2	type	subtype
93	127	ECrel	compound
185	103	ECrel	compound
95	127	ECrel	compound
185	102	ECrel	compound
95	112	ECrel	compound
95	122	ECrel	compound
58	95	ECrel	compound
58	59	ECrel	compound
188	77	ECrel	compound
59	95	ECrel	compound
188	80	ECrel	compound
87	97	ECrel	compound
188	82	ECrel	compound
87	98	ECrel	compound
90	96	ECrel	compound
68	113	ECrel	compound
67	68	ECrel	compound
67	113	ECrel	compound
194	105	ECrel	compound
113	126	ECrel	compound
194	107	ECrel	compound
94	113	ECrel	compound
194	92	ECrel	compound
111	113	ECrel	compound
194	104	ECrel	compound
110	126	ECrel	compound
194	103	ECrel	compound
94	110	ECrel	compound
194	102	ECrel	compound
110	111	ECrel	compound
108	110	ECrel	compound
92	108	ECrel	compound
107	108	ECrel	compound
104	107	ECrel	compound
102	107	ECrel	compound
103	107	ECrel	compound
105	107	ECrel	compound
92	104	ECrel	compound
92	102	ECrel	compound
92	103	ECrel	compound
92	105	ECrel	compound
102	104	ECrel	compound
103	104	ECrel	compound
104	105	ECrel	compound
102	105	ECrel	compound
103	105	ECrel	compound
80	82	ECrel	compound
80	82	ECrel	compound
174	110	ECrel	compound
114	116	ECrel	compound
174	113	ECrel	compound
73	74	ECrel	compound
73	115	ECrel	compound
74	115	ECrel	compound
86	115	ECrel	compound
115	121	ECrel	compound
85	86	ECrel	compound
84	86	ECrel	compound
85	121	ECrel	compound
84	121	ECrel	compound
84	85	ECrel	compound
83	84	ECrel	compound
82	83	ECrel	compound
80	83	ECrel	compound
81	82	ECrel	compound
77	80	ECrel	compound
77	80	ECrel	compound
80	81	ECrel	compound
77	81	ECrel	compound
77	82	ECrel	compound
82	91	ECrel	compound
80	91	ECrel	compound
77	91	ECrel	compound
99	100	ECrel	compound
100	101	ECrel	compound
101	104	ECrel	compound
91	101	ECrel	compound
91	104	ECrel	compound
91	106	ECrel	compound
91	109	ECrel	compound
93	106	ECrel	compound
93	109	ECrel	compound
99	185	ECrel	compound
93	122	ECrel	compound
185	100	ECrel	compound
93	112	ECrel	compound
