#id1	id2	type	subtype
76	54	PPrel	activation|phosphorylation
70	72	PPrel	activation
76	194	PPrel	activation|phosphorylation
72	75	PPrel	activation
76	193	PPrel	activation|phosphorylation
134	23	PPrel	dephosphorylation|inhibition
71	73	PPrel	activation
76	25	PPrel	activation|phosphorylation
134	24	PPrel	dephosphorylation|inhibition
73	75	PPrel	activation
76	103	PPrel	activation|phosphorylation
135	23	PPrel	dephosphorylation|inhibition
71	74	PPrel	activation
76	23	PPrel	activation|phosphorylation
135	24	PPrel	dephosphorylation|inhibition
74	92	PPrel	activation
76	24	PPrel	activation|phosphorylation
109	104	PPrel	dephosphorylation|inhibition
74	77	PPrel	activation
76	35	PPrel	activation|phosphorylation
100	29	PPrel	binding/association
77	78	PPrel	activation
76	100	PPrel	activation|phosphorylation
161	163	PPrel	inhibition
75	130	PPrel	activation
76	104	PPrel	activation|phosphorylation
161	94	PPrel	inhibition
30	34	PPrel	binding/association
76	94	PPrel	activation|phosphorylation
104	105	PPrel	inhibition
30	35	PPrel	binding/association
130	131	PPrel	activation
125	104	PPrel	activation|phosphorylation
105	100	PPrel	activation|dephosphorylation
34	35	PPrel	binding/association
125	173	PPrel	activation
172	94	PPrel	activation|phosphorylation
157	35	PPrel	dephosphorylation|inhibition
35	37	PPrel	binding/association
173	172	PPrel	activation
114	115	PPrel	activation
207	122	PPrel	activation
37	36	PPrel	binding/association
36	38	PPrel	binding/association
34	36	PPrel	dissociation
122	123	PPrel	activation
115	103	PPrel	activation|phosphorylation
148	123	PPrel	activation
115	23	PPrel	activation|phosphorylation
123	124	PPrel	activation
115	24	PPrel	activation|phosphorylation
76	49	PPrel	activation|phosphorylation
