#id1	id2	type	subtype
70	77	ECrel	compound
77	101	ECrel	compound
75	77	ECrel	compound
70	74	ECrel	compound
76	77	ECrel	compound
75	78	ECrel	compound
70	73	ECrel	compound
76	78	ECrel	compound
67	57	ECrel	compound
70	72	ECrel	compound
78	101	ECrel	compound
67	163	ECrel	compound
70	71	ECrel	compound
79	82	ECrel	compound
74	77	ECrel	compound
57	66	ECrel	compound
81	82	ECrel	compound
57	163	ECrel	compound
82	84	ECrel	compound
84	179	ECrel	compound
82	84	ECrel	compound
81	84	ECrel	compound
180	179	ECrel	compound
81	84	ECrel	compound
57	67	ECrel	compound
180	78	ECrel	compound
80	84	ECrel	compound
180	77	ECrel	compound
80	81	ECrel	compound
180	74	ECrel	compound
78	80	ECrel	compound
74	78	ECrel	compound
180	73	ECrel	compound
77	80	ECrel	compound
73	78	ECrel	compound
180	72	ECrel	compound
67	66	ECrel	compound
72	78	ECrel	compound
180	71	ECrel	compound
76	79	ECrel	compound
71	78	ECrel	compound
180	70	ECrel	compound
70	78	ECrel	compound
117	66	ECrel	compound
75	79	ECrel	compound
73	77	ECrel	compound
117	163	ECrel	compound
72	77	ECrel	compound
101	79	ECrel	compound
71	77	ECrel	compound
