#id1	id2	type	subtype
4	23	PPrel	binding/association
32	164	PPrel	binding/association
5	23	PPrel	binding/association
32	162	PPrel	binding/association
6	23	PPrel	binding/association
32	163	PPrel	binding/association
4	152	PPrel	binding/association
162	163	PPrel	ubiquitination
5	152	PPrel	binding/association
32	156	PPrel	activation
6	152	PPrel	binding/association
32	157	PPrel	activation
4	20	PPrel	activation|phosphorylation
156	122	PPrel	activation
5	20	PPrel	activation|phosphorylation
156	126	PPrel	activation
6	20	PPrel	activation|phosphorylation
157	122	PPrel	activation
20	60	PPrel	binding/association
157	126	PPrel	activation
60	11	PPrel	binding/association
122	154	PPrel	activation
11	33	PPrel	activation|compound
126	154	PPrel	activation
33	65	PPrel	activation|indirect effect|phosphorylation
154	113	PPrel	activation
65	66	PPrel	dissociation
113	125	PPrel	activation
11	78	PPrel	activation|compound
113	115	PPrel	activation
78	33	PPrel	activation
115	216	PPrel	activation
33	64	PPrel	inhibition|phosphorylation
159	115	PPrel	inhibition
33	62	PPrel	inhibition|phosphorylation
162	113	PPrel	activation
33	63	PPrel	inhibition|phosphorylation
32	166	PPrel	activation
20	23	PPrel	binding/association
166	174	PPrel	binding/association
23	58	PPrel	binding/association
32	167	PPrel	binding/association
58	11	PPrel	binding/association
32	168	PPrel	binding/association
34	11	PPrel	activation
32	170	PPrel	binding/association
4	128	PPrel	activation|phosphorylation
235	176	PPrel	activation|indirect effect
5	128	PPrel	activation|phosphorylation
176	227	PPrel	activation|phosphorylation
6	128	PPrel	activation|phosphorylation
227	209	PPrel	dissociation
128	11	PPrel	activation
32	94	PPrel	binding/association
4	109	PPrel	binding/association
34	132	PPrel	activation|indirect effect|phosphorylation
5	109	PPrel	binding/association
32	11	PPrel	compound|inhibition
6	109	PPrel	binding/association
4	12	PPrel	activation
5	12	PPrel	activation
6	12	PPrel	activation
12	28	PPrel	activation|compound
28	35	PPrel	activation
12	181	PPrel	activation|compound
181	103	PPrel	activation
103	104	PPrel	activation|indirect effect
32	145	PPrel	binding/association
145	114	PPrel	activation
32	114	PPrel	inhibition
32	165	PPrel	binding/association
8	5	PPrel	activation|binding/association
9	5	PPrel	activation|binding/association
10	4	PPrel	activation|binding/association
10	5	PPrel	activation|binding/association
10	6	PPrel	activation|binding/association
31	32	PPrel	activation|binding/association
8	32	PPrel	activation|binding/association
9	32	PPrel	activation|binding/association
10	32	PPrel	activation|binding/association
4	96	PPrel	activation|phosphorylation
4	71	PPrel	activation
96	55	PPrel	binding/association
71	55	PPrel	binding/association
55	56	PPrel	binding/association
56	57	PPrel	activation
57	59	PPrel	activation
59	35	PPrel	activation
35	52	PPrel	activation|phosphorylation
52	53	PPrel	activation|phosphorylation
53	69	PPrel	activation|phosphorylation
4	149	PPrel	activation|phosphorylation
4	150	PPrel	activation|phosphorylation
5	149	PPrel	activation|phosphorylation
5	150	PPrel	activation|phosphorylation
6	149	PPrel	activation|phosphorylation
6	150	PPrel	activation|phosphorylation
149	23	PPrel	binding/association
150	23	PPrel	binding/association
23	44	PPrel	binding/association
44	34	PPrel	activation
34	37	PPrel	activation
37	35	PPrel	activation|phosphorylation
52	34	PPrel	inhibition|phosphorylation
53	34	PPrel	inhibition|phosphorylation
52	99	PPrel	activation|phosphorylation
99	69	PPrel	activation|phosphorylation
34	141	PPrel	activation|indirect effect
141	136	PPrel	activation|phosphorylation
136	137	PPrel	activation|phosphorylation
31	4	PPrel	activation|binding/association
137	53	PPrel	activation|phosphorylation
132	131	PPrel	activation|phosphorylation
131	69	PPrel	activation
