#id1	id2	type	subtype
45	46	PPrel	binding/association
22	207	PPrel	activation|indirect effect
70	39	PPrel	activation
32	25	PPrel	activation|phosphorylation
9	43	PPrel	binding/association
208	20	PPrel	activation|phosphorylation
46	22	PPrel	activation
47	24	PPrel	binding/association
32	10	PPrel	activation|phosphorylation
43	24	PPrel	binding/association
10	11	PPrel	dissociation
30	31	PPrel	activation|indirect effect
48	24	PPrel	binding/association
9	47	PPrel	binding/association
24	22	PPrel	activation
44	46	PPrel	binding/association
40	45	PPrel	binding/association
40	44	PPrel	binding/association
39	40	PPrel	activation
207	208	PPrel	activation|phosphorylation
6	15	PPrel	activation|phosphorylation
48	31	PPrel	inhibition
9	48	PPrel	binding/association
69	39	PPrel	activation
103	101	PPrel	binding/association
123	135	PPrel	activation
221	144	PPrel	activation
113	99	PPrel	activation
99	104	PPrel	binding/association
143	213	PPrel	activation
99	103	PPrel	binding/association
104	101	PPrel	binding/association
145	138	PPrel	activation
104	105	PPrel	inhibition
137	164	PPrel	dissociation
143	137	PPrel	activation|indirect effect
103	105	PPrel	activation
142	143	PPrel	activation|indirect effect
220	221	PPrel	activation
132	121	PPrel	activation
121	222	PPrel	binding/association
121	125	PPrel	binding/association
121	124	PPrel	binding/association
213	214	PPrel	activation|phosphorylation
125	123	PPrel	binding/association
135	136	PPrel	activation
144	145	PPrel	activation
38	9	PPrel	activation
124	123	PPrel	binding/association
143	138	PPrel	activation
125	126	PPrel	inhibition
140	141	PPrel	activation|phosphorylation
124	126	PPrel	inhibition
184	173	PPrel	activation
173	177	PPrel	binding/association
173	176	PPrel	binding/association
177	178	PPrel	inhibition
141	147	PPrel	activation
215	147	PPrel	activation|phosphorylation
43	31	PPrel	activation
80	223	PPrel	activation
223	81	PPrel	activation
136	144	PPrel	activation
102	99	PPrel	activation
123	142	PPrel	activation
138	139	PPrel	activation
121	220	PPrel	activation|indirect effect
213	215	PPrel	activation|phosphorylation
175	187	PPrel	activation
214	147	PPrel	activation|phosphorylation
139	140	PPrel	activation|phosphorylation
176	178	PPrel	inhibition
173	175	PPrel	binding/association
