#id	mapped_name	kegg_name
9	O95467|P63092	hsa:2778
10	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
11	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
16	P07550|P08588|P13945	hsa:153|hsa:154|hsa:155
19	Q05469	hsa:3991
23	P16066	hsa:4881
24	Q13237|Q13976	hsa:5592|hsa:5593
31	O60240	hsa:5346
32	O14520	hsa:112267859|hsa:364
40	Q99685	hsa:11343
44	Q96AD5	hsa:57104
45	Q8WTS1	hsa:51099
46	P43115	hsa:5733
47	P04899|P08754|P63096	hsa:2770|hsa:2771|hsa:2773
48	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
49	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
61	P01308	hsa:3630
62	P06213	hsa:3643
64	Q13370	hsa:5140
65	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
67	O14654|P35568|Q9Y4H2	hsa:3667|hsa:8471|hsa:8660
70	P53816	hsa:11145
76	P23219|P35354	hsa:5742|hsa:5743
78	Q05469	hsa:3991
79	O60240	hsa:5346
83	Q99685	hsa:11343
84	Q96AD5	hsa:57104
85	Q8WTS1	hsa:51099
88	P30542	hsa:134
91	P16473	hsa:7253
100	P15090	hsa:2167
101	P15090	hsa:2167
102	P15090	hsa:2167
113	P01215|P01222	hsa:1081|hsa:7252
116	P25929	hsa:4886
117	P01303	hsa:4852
121	Q05469	hsa:3991
129	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
131	P01160	hsa:4878
