#id	mapped_name	kegg_name
8	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
9	P01375	hsa:7124
12	P19438	hsa:7132
15	O14975|Q5K4L6|Q6P1M0|Q6PCB7|Q9Y2P4|Q9Y2P5	hsa:10998|hsa:10999|hsa:11000|hsa:11001|hsa:28965|hsa:376497
19	O14920	hsa:3551
21	P42345	hsa:2475
23	P23443|Q9UBS0	hsa:6198|hsa:6199
25	P06213	hsa:3643
26	P35568	hsa:3667
29	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
31	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
34	P49841	hsa:2932
44	P05771|Q04759|Q05655	hsa:5579|hsa:5580|hsa:5588
49	P16671	hsa:948
58	P14672	hsa:6517
60	O60343	hsa:9882
61	P01308	hsa:3630
65	Q15257	hsa:5524
69	P05231	hsa:3569
71	P40763	hsa:6774
73	O14543	hsa:9021
83	Q92523	hsa:1375
86	P25963	hsa:4792
87	P19838|Q04206	hsa:4790|hsa:5970
91	P05771	hsa:5579
96	O95685|P36873|P62136|P62140|Q16821|Q86XI6|Q9H7J1|Q9UQK1	hsa:5499|hsa:5500|hsa:5501|hsa:5506|hsa:5507|hsa:5509|hsa:79660|hsa:90673
98	P13807|P54840	hsa:2997|hsa:2998
101	P29474	hsa:4846
106	P10586|P18031|Q06124	hsa:5770|hsa:5781|hsa:5792
111	Q05513	hsa:5590
114	P51812|Q15349|Q15418|Q9UK32	hsa:27330|hsa:6195|hsa:6196|hsa:6197
122	P06213	hsa:3643
123	Q9Y4H2	hsa:8660
126	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
127	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
129	P49841	hsa:2932
132	P01308	hsa:3630
134	P35568	hsa:3667
140	P05231	hsa:3569
142	P40763	hsa:6774
144	O14543	hsa:9021
146	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
147	P01375	hsa:7124
148	P19438	hsa:7132
153	O14920	hsa:3551
155	P25963	hsa:4792
156	P19838|Q04206	hsa:4790|hsa:5970
161	Q02156	hsa:5581
162	O00763	hsa:32
165	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
168	Q9Y2P5	hsa:10998
171	O14920	hsa:3551
180	Q15257	hsa:5524
198	Q15257	hsa:5524
200	Q9HAP2|Q9NP71|Q9UH92	hsa:22877|hsa:51085|hsa:6945
206	Q86YN6	hsa:133522
208	P36956	hsa:6720
210	P11168	hsa:6514
211	P11168	hsa:6514
217	Q12778	hsa:2308
219	P11168	hsa:6514
222	P35558|Q16822	hsa:5105|hsa:5106
223	P35575|Q9BUM1|Q9NQR9	hsa:2538|hsa:57818|hsa:92579
229	Q9UBK2	hsa:10891
230	Q07869	hsa:5465
232	Q96RU7	hsa:57761
243	P55055|Q13133	hsa:10062|hsa:7376
257	P36956	hsa:6720
261	O95685|P36873|P62136|P62140|Q16821|Q86XI6|Q9H7J1|Q9UQK1	hsa:5499|hsa:5500|hsa:5501|hsa:5506|hsa:5507|hsa:5509|hsa:79660|hsa:90673
263	P13807|P54840	hsa:2997|hsa:2998
267	P06737|P11216|P11217	hsa:5834|hsa:5836|hsa:5837
280	P11166|P11168	hsa:6513|hsa:6514
289	O94808|Q06210	hsa:2673|hsa:9945
294	P06213	hsa:3643
295	P01308	hsa:3630
296	P35568	hsa:3667
302	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
304	O15530	hsa:5170
306	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
307	P49841	hsa:2932
308	Q12778	hsa:2308
314	P60484	hsa:5728
318	O60502	hsa:10724
324	O15294	hsa:8473
329	P29474	hsa:4846
338	Q9UBK2	hsa:10891
339	O15294	hsa:8473
343	Q53ET0	hsa:200186
346	O43889|P16220|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8	hsa:10488|hsa:1385|hsa:148327|hsa:64764|hsa:84699|hsa:90993|hsa:9586
347	P55055|Q13133	hsa:10062|hsa:7376
349	P36956	hsa:6720
351	P13807|P54840	hsa:2997|hsa:2998
353	Q9HAP2|Q9NP71|Q9UH92	hsa:22877|hsa:51085|hsa:6945
361	P14672	hsa:6517
390	Q96RU7	hsa:57761
394	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	hsa:51422|hsa:53632|hsa:5562|hsa:5563|hsa:5564|hsa:5565|hsa:5571
396	O00763	hsa:32
403	P50416	hsa:1374
413	P01019	hsa:183
