#id1	id2	type	subtype
38	96	PPrel	activation
38	93	PPrel	binding/association
42	96	PPrel	activation
95	34	PPrel	binding/association
95	6	PPrel	binding/association
94	16	PPrel	inhibition
33	39	PPrel	phosphorylation
11	42	PPrel	activation
36	72	PPrel	activation
93	41	PPrel	activation
11	36	PPrel	activation
92	11	PPrel	ubiquitination
91	15	PPrel	phosphorylation
91	22	PPrel	phosphorylation
92	12	PPrel	ubiquitination
91	12	PPrel	phosphorylation
22	53	PPrel	binding/association
22	82	PPrel	binding/association
35	33	PPrel	activation
91	6	PPrel	phosphorylation
91	7	PPrel	phosphorylation
82	35	PPrel	binding/association
