#id1	id2	type	subtype
212	61	PPrel	activation
215	32	PPrel	activation
39	86	PPrel	binding/association
59	58	PPrel	activation
77	37	PPrel	indirect effect
39	40	PPrel	binding/association
59	57	PPrel	activation
77	36	PPrel	indirect effect
29	62	PPrel	activation
229	55	PPrel	activation
77	35	PPrel	indirect effect
229	54	PPrel	activation
24	37	PPrel	indirect effect
254	283	PPrel	activation
228	55	PPrel	activation
24	36	PPrel	indirect effect
228	54	PPrel	activation
30	61	PPrel	indirect effect
257	274	PPrel	activation
227	55	PPrel	activation
35	30	PPrel	activation
227	54	PPrel	activation
56	214	PPrel	activation
280	55	PPrel	activation
214	29	PPrel	indirect effect
280	54	PPrel	activation
35	214	PPrel	activation
282	42	PPrel	activation
84	78	PPrel	activation|phosphorylation
282	86	PPrel	activation
78	77	PPrel	activation|phosphorylation
215	47	PPrel	activation
79	78	PPrel	activation|phosphorylation
215	49	PPrel	activation
46	53	PPrel	activation|phosphorylation
49	28	PPrel	activation
48	53	PPrel	activation|phosphorylation
53	45	PPrel	activation
48	52	PPrel	activation|phosphorylation
53	44	PPrel	activation
48	51	PPrel	activation|phosphorylation
52	45	PPrel	activation
45	43	PPrel	activation|phosphorylation
52	44	PPrel	activation
45	41	PPrel	activation|phosphorylation
51	45	PPrel	activation
44	43	PPrel	activation|phosphorylation
51	44	PPrel	activation
44	41	PPrel	activation|phosphorylation
45	75	PPrel	activation
45	32	PPrel	activation|phosphorylation
44	75	PPrel	activation
44	32	PPrel	activation|phosphorylation
50	40	PPrel	activation
28	215	PPrel	activation|phosphorylation
50	75	PPrel	activation
55	86	PPrel	dephosphorylation|inhibition
40	86	PPrel	activation
54	86	PPrel	dephosphorylation|inhibition
75	85	PPrel	activation
55	43	PPrel	dephosphorylation|inhibition
86	85	PPrel	activation
54	43	PPrel	dephosphorylation|inhibition
42	85	PPrel	activation
55	41	PPrel	dephosphorylation|inhibition
85	84	PPrel	activation
54	41	PPrel	dephosphorylation|inhibition
43	82	PPrel	activation
25	24	PPrel	activation|dephosphorylation
41	82	PPrel	activation
53	222	PPrel	binding/association
45	83	PPrel	activation
53	281	PPrel	binding/association
44	83	PPrel	activation
53	220	PPrel	binding/association
83	82	PPrel	activation
52	218	PPrel	binding/association
82	81	PPrel	activation
52	219	PPrel	binding/association
81	80	PPrel	activation
52	217	PPrel	binding/association
80	79	PPrel	activation
51	218	PPrel	binding/association
50	82	PPrel	activation
51	219	PPrel	binding/association
32	82	PPrel	activation
51	217	PPrel	binding/association
32	31	PPrel	activation
50	216	PPrel	binding/association
31	25	ECrel	compound
75	86	ECrel	compound
31	38	ECrel	compound
76	229	PPrel	activation
73	228	PPrel	activation
72	228	PPrel	activation
71	228	PPrel	activation
68	227	PPrel	activation
34	280	PPrel	activation
68	222	PPrel	activation
34	281	PPrel	activation
67	282	PPrel	activation
66	216	PPrel	activation
64	216	PPrel	activation
63	215	PPrel	activation
213	62	PPrel	activation
