#id1	id2	type	subtype
21	24	PPrel	activation
6	5	PPrel	activation|phosphorylation
24	8	PPrel	activation
31	30	PPrel	activation|phosphorylation
43	44	PPrel	activation
30	29	PPrel	activation|phosphorylation
44	46	PPrel	activation
50	70	PPrel	activation|phosphorylation
46	32	PPrel	activation
70	69	PPrel	activation|phosphorylation
44	32	PPrel	activation
7	106	PPrel	activation|indirect effect
106	6	PPrel	inhibition
162	30	PPrel	inhibition
59	91	PPrel	activation
30	82	PPrel	inhibition
91	51	PPrel	activation
69	85	PPrel	inhibition
59	51	PPrel	activation
187	183	PPrel	indirect effect|inhibition
113	114	PPrel	activation
114	23	PPrel	activation
178	49	PPrel	activation
23	8	PPrel	activation
179	4	PPrel	activation
99	4	PPrel	inhibition|phosphorylation
7	4	PPrel	inhibition|phosphorylation
7	101	PPrel	activation
31	28	PPrel	inhibition|phosphorylation
50	49	PPrel	inhibition|phosphorylation
7	6	PPrel	activation|phosphorylation
20	21	PPrel	activation
