#id	mapped_name	kegg_name
3	Q9BXM7	hsa:65018
4	O95140|Q8IWA4	hsa:55669|hsa:9927
6	Q70CQ3	hsa:84749
7	Q9Y4E8	hsa:9958
11	Q9C0C7	hsa:55626
16	P40818	hsa:9101
18	O60260	hsa:5071
20	Q96CV9	hsa:10133
21	Q9UHD2	hsa:29110
22	Q13501	hsa:8878
23	Q13137	hsa:10241
24	Q14596	hsa:4077
31	O95166|P60520|Q9H0R8	hsa:11337|hsa:11345|hsa:23710
38	P12931	hsa:6714
39	O75385	hsa:8408
40	Q8IVP5	hsa:139341
45	P19784|P67870|P68400|Q8NEV1	hsa:1457|hsa:1459|hsa:1460|hsa:283106
46	Q96HS1	hsa:192111
49	Q07817	hsa:598
53	Q12983	hsa:664
54	O60238	hsa:665
57	Q8IXI1|Q8IXI2	hsa:55288|hsa:89941
62	A8MW95|Q14457	hsa:441925|hsa:8678
66	Q9P0U1	hsa:54543
70	Q9H1Y0	hsa:9474
71	Q674R7|Q7Z3C6	hsa:285973|hsa:79065
74	P19484	hsa:7942
75	O75030	hsa:4286
76	P19532	hsa:7030
80	Q86VP1	hsa:8887
82	Q8TC07|Q9HA65	hsa:64786|hsa:79735
85	P51149|Q96AH8	hsa:338382|hsa:7879
86	Q9Y3D6	hsa:51024
91	Q9BXK5	hsa:23786
95	Q9NZJ5	hsa:9451
99	P18848	hsa:468
104	Q16665	hsa:3091
109	Q01094	hsa:1869
111	Q04206	hsa:5970
116	P04637	hsa:7157
118	O14807|P01111|P01112|P01116|P10301|P62070	hsa:22800|hsa:22808|hsa:3265|hsa:3845|hsa:4893|hsa:6237
121	P08047	hsa:6667
124	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
126	P05412	hsa:3725
131	O43524	hsa:2309
132	Q99967	hsa:10370
137	O95140	hsa:9927
144	P0CG47|P0CG48|P62979|P62987	hsa:6233|hsa:7311|hsa:7314|hsa:7316
145	P0CG47|P0CG48|P62979|P62987	hsa:6233|hsa:7311|hsa:7314|hsa:7316
