#id	mapped_name	kegg_name
4	P00441	hsa:6647
11	P43004	hsa:6506
20	O15399|P42261|P42262|Q05586|Q12879|Q13224|Q14957	hsa:2890|hsa:2891|hsa:2902|hsa:2903|hsa:2904|hsa:2905|hsa:2906
21	O96008|Q969M1	hsa:10452|hsa:84134
22	P00441	hsa:6647
23	P99999	hsa:54205
35	P01375	hsa:7124
38	P29466	hsa:834
39	P42574	hsa:836
40	Q07812	hsa:581
41	Q92934	hsa:572
42	P10415	hsa:596
43	Q07817	hsa:598
45	O14727	hsa:317
46	P55211	hsa:842
48	P55957	hsa:637
69	P19438|P20333	hsa:7132|hsa:7133
70	Q9UER7	hsa:1616
71	Q99683	hsa:4217
72	P46734	hsa:5606
73	P52564	hsa:5608
74	O15264|P53778|Q15759|Q16539	hsa:1432|hsa:5600|hsa:5603|hsa:6300
84	P07196	hsa:4747
85	P07197	hsa:4741
86	P12036	hsa:4744
87	P41219	hsa:5630
89	P00441	hsa:6647
90	P00441	hsa:6647
91	O75715|P07203|P18283|P22352|P59796|Q8TED1|Q96SL4	hsa:257202|hsa:2876|hsa:2877|hsa:2878|hsa:2880|hsa:2882|hsa:493869
92	P04040	hsa:847
97	P29475	hsa:4842
101	O14618	hsa:9973
126	Q96Q42	hsa:57679
129	Q9BUN8	hsa:79139
135	P63000	hsa:5879
136	P20339	hsa:5868
140	P16298|P48454|P63098|Q08209|Q96LZ3	hsa:5530|hsa:5532|hsa:5533|hsa:5534|hsa:5535
146	P04637	hsa:7157
171	Q6UXS9	hsa:100506742
172	Q99683	hsa:4217
