#id	mapped_name	kegg_name
65	P43005	hsa:6505
66	P82251	hsa:11136
67	Q9UHI5	hsa:23428
68	Q96QD8	hsa:54407
74	Q9UM01	hsa:9056
78	P46059	hsa:6564
79	Q695T7	hsa:340024
80	Q15758	hsa:6510
82	P07477|P07478|P35030	hsa:5644|hsa:5645|hsa:5646
85	Q07837	hsa:6519
86	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733|Q9UN42	hsa:23439|hsa:476|hsa:477|hsa:478|hsa:480|hsa:481|hsa:482|hsa:483|hsa:486
90	P08195	hsa:6520
91	P08195	hsa:6520
97	P17538|Q6GPI1	hsa:1504|hsa:440387
98	P40313	hsa:1506
99	P08217|P08218|P08861|P09093	hsa:10136|hsa:23436|hsa:51032|hsa:63036
100	P15085|P15088|P48052	hsa:1357|hsa:1358|hsa:1359
101	P15086|Q96IY4	hsa:1360|hsa:1361
102	P0DJD7|P0DJD8|P0DJD9	hsa:5222|hsa:643834|hsa:643847
111	P48764	hsa:6550
118	O15554|O60928|O95279|P51787|Q9Y6H6	hsa:10008|hsa:3769|hsa:3783|hsa:3784|hsa:8645
133	Q495M3|Q495N2|Q6YBV0|Q7Z2H8	hsa:120103|hsa:153201|hsa:206358|hsa:285641
141	P32418|P57103|Q9UPR5	hsa:6543|hsa:6546|hsa:6547
145	O43895|P08473|P27487|P42785|Q16819|Q16820|Q9BYF1	hsa:1803|hsa:4224|hsa:4225|hsa:4311|hsa:5547|hsa:59272|hsa:7512
150	P15502	hsa:2006
151	A6NMZ7|A8TX70|P02452|P02458|P02461|P02462|P05997|P08123|P08572|P12107|P12109|P12110|P12111|P13942|P20849|P20908|P25940|P29400|P39059|P39060|P53420|Q01955|Q02388|Q03692|Q05707|Q14031|Q14050|Q14055|Q17RW2|Q2UY09|Q5TAT6|Q8IZC6|Q8NFW1|Q96P44|Q99715|Q9UMD9	hsa:1277|hsa:1278|hsa:1280|hsa:1281|hsa:1282|hsa:1284|hsa:1285|hsa:1286|hsa:1287|hsa:1288|hsa:1289|hsa:1290|hsa:1291|hsa:1292|hsa:1293|hsa:1294|hsa:1297|hsa:1298|hsa:1299|hsa:1300|hsa:1301|hsa:1302|hsa:1303|hsa:1305|hsa:1306|hsa:1308|hsa:131873|hsa:169044|hsa:255631|hsa:256076|hsa:340267|hsa:50509|hsa:7373|hsa:80781|hsa:81578|hsa:85301
178	Q8TF71	hsa:117247
