#id1	id2	type	subtype
207	23	PPrel	inhibition
176	175	PPrel	activation
167	340	PPrel	activation
170	340	PPrel	activation
340	160	PPrel	activation
121	120	PPrel	binding/association
14	12	PPrel	binding/association
68	25	PPrel	binding/association
53	410	PPrel	activation
410	55	PPrel	activation
48	56	PPrel	activation|phosphorylation
237	236	PPrel	activation|phosphorylation
236	244	PPrel	activation|phosphorylation
237	262	PPrel	activation|phosphorylation
107	413	PPrel	activation
262	235	PPrel	activation|phosphorylation
262	264	PPrel	activation|phosphorylation
262	265	PPrel	activation|phosphorylation
80	81	PPrel	activation
237	269	PPrel	activation|phosphorylation
98	97	PPrel	activation
237	268	PPrel	activation|phosphorylation
97	99	PPrel	activation
269	264	PPrel	activation|phosphorylation
99	414	PPrel	activation
265	342	PPrel	activation|phosphorylation
414	295	PPrel	activation
417	163	PPrel	activation|phosphorylation
414	19	PPrel	activation
73	74	PPrel	activation|indirect effect|phosphorylation
17	19	PPrel	activation
28	42	PPrel	activation|indirect effect|phosphorylation
14	13	PPrel	activation
175	418	PPrel	activation|indirect effect|phosphorylation
13	19	PPrel	activation
82	87	PPrel	inhibition
50	52	PPrel	activation
194	419	PPrel	inhibition
52	53	PPrel	activation
194	420	PPrel	inhibition
55	26	PPrel	activation
24	13	PPrel	inhibition
313	406	PPrel	dissociation
374	26	PPrel	activation
24	19	PPrel	inhibition
26	27	PPrel	activation|phosphorylation
27	28	PPrel	activation|phosphorylation
58	63	PPrel	activation
58	64	PPrel	activation
55	57	PPrel	activation
245	415	PPrel	activation
415	416	PPrel	activation
248	246	PPrel	activation
416	239	PPrel	activation
248	241	PPrel	activation
241	242	PPrel	activation
264	342	PPrel	activation
265	52	PPrel	activation
165	167	PPrel	activation
354	167	PPrel	activation
246	354	PPrel	activation
169	170	PPrel	activation
87	81	PPrel	dissociation
173	170	PPrel	activation
62	61	PPrel	dissociation
108	119	PPrel	activation|phosphorylation
74	75	PPrel	inhibition|phosphorylation
109	118	PPrel	activation|phosphorylation
419	313	PPrel	activation
74	80	PPrel	activation|phosphorylation
188	313	PPrel	dissociation
48	384	PPrel	activation|phosphorylation
