#id1	id2	type	subtype
45	155	PPrel	binding/association
45	156	PPrel	binding/association
155	156	PPrel	binding/association
155	62	PPrel	activation
8	123	PPrel	binding/association
146	147	PPrel	binding/association
28	30	PPrel	binding/association
147	148	PPrel	binding/association
30	145	PPrel	binding/association
130	133	PPrel	inhibition
150	151	PPrel	binding/association
130	132	PPrel	inhibition
130	131	PPrel	inhibition
75	76	PPrel	activation
162	76	PPrel	activation
92	93	PPrel	activation
13	56	PPrel	activation
93	94	PPrel	inhibition
56	14	PPrel	activation
94	95	PPrel	inhibition
14	15	PPrel	activation
86	87	PPrel	inhibition
15	16	PPrel	activation
87	88	PPrel	activation
16	18	PPrel	activation
87	89	PPrel	activation
56	57	PPrel	activation
87	90	PPrel	activation
87	91	PPrel	activation
88	93	PPrel	inhibition
89	93	PPrel	inhibition
34	38	PPrel	inhibition|phosphorylation
18	17	PPrel	activation
90	93	PPrel	inhibition
118	119	PPrel	activation
91	93	PPrel	inhibition
17	49	PPrel	activation
34	8	PPrel	activation|phosphorylation
17	62	PPrel	activation
34	123	PPrel	activation|phosphorylation
121	49	PPrel	activation
34	28	PPrel	activation|phosphorylation
121	62	PPrel	activation
34	30	PPrel	activation|phosphorylation
119	49	PPrel	activation
34	145	PPrel	activation|phosphorylation
119	62	PPrel	activation
34	107	PPrel	activation|phosphorylation
49	50	PPrel	activation
107	123	PPrel	activation|phosphorylation
50	51	PPrel	activation
107	28	PPrel	activation|phosphorylation
51	37	PPrel	activation
107	30	PPrel	activation|phosphorylation
37	38	PPrel	activation
107	145	PPrel	activation|phosphorylation
38	39	PPrel	activation|phosphorylation
148	8	PPrel	activation|phosphorylation
39	40	PPrel	activation|phosphorylation
148	123	PPrel	activation|phosphorylation
40	125	PPrel	activation|phosphorylation
148	28	PPrel	activation|phosphorylation
40	126	PPrel	activation|phosphorylation
148	30	PPrel	activation|phosphorylation
62	63	PPrel	activation|indirect effect
148	145	PPrel	activation|phosphorylation
63	106	PPrel	activation|indirect effect
73	8	PPrel	activation|phosphorylation
106	107	PPrel	activation
73	123	PPrel	activation|phosphorylation
73	28	PPrel	activation|phosphorylation
73	30	PPrel	activation|phosphorylation
73	145	PPrel	activation|phosphorylation
74	8	PPrel	activation|phosphorylation
74	123	PPrel	activation|phosphorylation
74	28	PPrel	activation|phosphorylation
74	30	PPrel	activation|phosphorylation
74	145	PPrel	activation|phosphorylation
