#id	mapped_name	kegg_name
23	O60840|Q01668|Q13698|Q13936	hsa:775|hsa:776|hsa:778|hsa:779
24	Q92736	hsa:6262
27	O14983|P16615|Q93084	hsa:487|hsa:488|hsa:489
28	P19429	hsa:7137
30	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733|Q9UN42	hsa:23439|hsa:476|hsa:477|hsa:478|hsa:480|hsa:481|hsa:482|hsa:483|hsa:486
33	P19634	hsa:6548
36	O15552|O75899|P07550|P08172|P08908|P11229|P14416|P25101|P25929|P28221|P28222|P28566|P30542|P30559|P30872|P30874|P30939|P35346|P43115|P49019|Q8TDS4|Q92847|Q9BXA5|Q9BXC0|Q9UBS5	hsa:1128|hsa:1129|hsa:134|hsa:154|hsa:1813|hsa:1909|hsa:2550|hsa:2693|hsa:27198|hsa:2867|hsa:3350|hsa:3351|hsa:3352|hsa:3354|hsa:3355|hsa:338442|hsa:4886|hsa:5021|hsa:56670|hsa:5733|hsa:6751|hsa:6752|hsa:6755|hsa:8843|hsa:9568
37	P04899|P08754|P63096	hsa:2770|hsa:2771|hsa:2773
38	O95467|P63092	hsa:2778
39	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
40	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
41	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
42	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
46	P27361|P28482	hsa:5594|hsa:5595
49	P26678	hsa:5350
50	P13569	hsa:1080
52	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	hsa:163688|hsa:51806|hsa:801|hsa:805|hsa:808|hsa:810|hsa:91860
54	O95398|Q8WZA2	hsa:10411|hsa:11069
61	P20020|P23634|Q01814|Q16720	hsa:490|hsa:491|hsa:492|hsa:493
68	P61224|P62834	hsa:5906|hsa:5908
69	P04049	hsa:5894
70	P36507|Q02750	hsa:5604|hsa:5605
75	Q8WWN8	hsa:64411
76	P15056	hsa:673
77	Q9P212	hsa:51196
78	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
85	O43889|P16220|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8	hsa:10488|hsa:1385|hsa:148327|hsa:64764|hsa:84699|hsa:90993|hsa:9586
88	P29973|Q14028|Q16280|Q16281|Q8IV77|Q9NQW8	hsa:1258|hsa:1259|hsa:1260|hsa:1261|hsa:1262|hsa:54714
90	P61586	hsa:387
93	O75116|Q13464	hsa:6093|hsa:9475
94	O14974	hsa:4659
98	Q13554|Q13555|Q13557|Q16566|Q9UQM7	hsa:814|hsa:815|hsa:816|hsa:817|hsa:818
103	P08588|P16066|P16473|P21728|P21918|P22888|P23945|P29274|P41586|P41587|P43116|P43220|P48546|P50406|Q01718|Q13639|Q8TDV5	hsa:117|hsa:135|hsa:139760|hsa:153|hsa:1812|hsa:1816|hsa:2492|hsa:2696|hsa:2740|hsa:3360|hsa:3362|hsa:3973|hsa:4158|hsa:4881|hsa:5732|hsa:7253|hsa:7434
113	P55196	hsa:4301
116	P27815|Q07343|Q08493|Q08499|Q13370|Q14432|Q9Y233	hsa:10846|hsa:5139|hsa:5140|hsa:5141|hsa:5142|hsa:5143|hsa:5144
121	Q92934	hsa:572
123	P10071	hsa:2737
124	P19838|Q04206	hsa:4790|hsa:5970
125	Q07869	hsa:5465
126	O95644	hsa:4772
127	Q09472|Q92793	hsa:1387|hsa:2033
128	P48436	hsa:6662
141	O15439	hsa:10257
144	Q96PN6	hsa:55811
151	P10301|P62070	hsa:22800|hsa:6237
153	O14939|Q13393	hsa:5337|hsa:5338
162	P61586	hsa:387
169	Q05469	hsa:3991
173	P01303	hsa:4852
174	Q9UBU3	hsa:51738
180	P42261|P42262|P42263|P48058	hsa:2890|hsa:2891|hsa:2892|hsa:2893
181	O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5	hsa:116443|hsa:116444|hsa:2902|hsa:2903|hsa:2904|hsa:2905|hsa:2906
182	Q96D31	hsa:84876
184	O00168	hsa:5348
199	Q9UL51|Q9Y3Q4	hsa:10021|hsa:610
203	Q9UD71	hsa:84152
204	P36873|P62136|P62140	hsa:5499|hsa:5500|hsa:5501
211	P25963	hsa:4792
214	P03971	hsa:268
219	P23560	hsa:627
220	P01100	hsa:2353
221	P05412	hsa:3725
225	P08151	hsa:2735
226	Q13635	hsa:5727
227	Q96QV1	hsa:64399
230	P25116	hsa:2149
234	O15254|Q15067	hsa:51|hsa:8310
240	P24844	hsa:10398
245	Q13009	hsa:7074
246	P15498|P52735|Q9UKW4	hsa:10451|hsa:7409|hsa:7410
247	P15153|P60763|P63000	hsa:5879|hsa:5880|hsa:5881
248	Q13153	hsa:5058
257	P01215|P01225	hsa:1081|hsa:2488
270	P01178	hsa:5020
271	P01189	hsa:5443
272	P09681	hsa:2695
273	P01160	hsa:4878
274	P05305|P14138|P20800	hsa:1906|hsa:1907|hsa:1908
275	P61278	hsa:6750
276	P01275	hsa:2641
277	P18509	hsa:116
278	P01282	hsa:7432
279	P01215|P01222	hsa:1081|hsa:7252
280	P01215|P01229	hsa:1081|hsa:3972
