#id	mapped_name	kegg_name
141	P23921|P31350|Q7LG56	hsa:50484|hsa:6240|hsa:6241
144	P47989	hsa:7498
161	P11908|P21108|P60891	hsa:221823|hsa:5631|hsa:5634
162	Q06203	hsa:5471
164	P22102	hsa:2618
165	P22102	hsa:2618
166	P22102	hsa:2618
167	P31939	hsa:471
168	P30566	hsa:158
169	P22234	hsa:10606
170	P22234	hsa:10606
171	P31939	hsa:471
172	O00408|P54750|Q01064|Q13370|Q14123|Q14432|Q9HCR9|Q9Y233	hsa:10846|hsa:50940|hsa:5136|hsa:5137|hsa:5138|hsa:5139|hsa:5140|hsa:5153
173	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4|Q96PN6	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883|hsa:55811
175	O75355|P49961|Q5MY95	hsa:377841|hsa:953|hsa:956
176	Q9Y5L3	hsa:954
177	O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	hsa:10201|hsa:221264|hsa:29922|hsa:4830|hsa:4831|hsa:4832|hsa:4833|hsa:654364
178	O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	hsa:10201|hsa:221264|hsa:29922|hsa:4830|hsa:4831|hsa:4832|hsa:4833|hsa:654364
179	P23921|P31350|Q7LG56	hsa:50484|hsa:6240|hsa:6241
180	O75355|P49961|Q5MY95	hsa:377841|hsa:953|hsa:956
181	P00568|P27144|P54819|Q5TCS8|Q96M32|Q96MA6|Q9Y3D8|Q9Y6K8	hsa:102157402|hsa:122481|hsa:158067|hsa:203|hsa:204|hsa:205|hsa:221264|hsa:26289|hsa:390877
182	P30566	hsa:158
183	P30520|Q8N142	hsa:122622|hsa:159
184	P23109|Q01432|Q01433	hsa:270|hsa:271|hsa:272
185	P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	hsa:100526794|hsa:115024|hsa:22978|hsa:30833|hsa:4907|hsa:51251|hsa:56953|hsa:84618|hsa:93034
186	P55263	hsa:132
187	P07741	hsa:353
189	P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	hsa:100526794|hsa:115024|hsa:22978|hsa:30833|hsa:4907|hsa:51251|hsa:56953|hsa:84618|hsa:93034
190	P00813	hsa:100
191	P00491	hsa:4860
193	P00491	hsa:4860
195	P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	hsa:100526794|hsa:115024|hsa:22978|hsa:30833|hsa:4907|hsa:51251|hsa:56953|hsa:84618|hsa:93034
196	P00813|Q9NZK5	hsa:100|hsa:51816
200	O75355|P49961|Q5MY95	hsa:377841|hsa:953|hsa:956
