#id1	id2	type	subtype
21	20	PPrel	activation
32	13	PPrel	compound
33	26	PPrel	activation
26	32	PPrel	activation
26	21	PPrel	activation
37	25	PPrel	activation|phosphorylation
32	19	PPrel	compound
38	37	PPrel	activation|phosphorylation
39	38	PPrel	activation|phosphorylation
20	3	PPrel	activation
3	39	PPrel	activation
40	39	PPrel	activation
1	17	PPrel	activation
19	31	PPrel	activation|phosphorylation
13	31	PPrel	activation|phosphorylation
31	10	PPrel	inhibition|phosphorylation
31	11	PPrel	inhibition|phosphorylation
31	12	PPrel	inhibition|phosphorylation
