#id1	id2	type	subtype
73	70	ECrel	compound
90	134	ECrel	compound
86	87	ECrel	compound
76	91	ECrel	compound
129	134	ECrel	compound
83	89	ECrel	compound
76	70	ECrel	compound
129	132	ECrel	compound
89	88	ECrel	compound
91	70	ECrel	compound
129	130	ECrel	compound
84	90	ECrel	compound
91	75	ECrel	compound
132	130	ECrel	compound
113	102	ECrel	compound
75	71	ECrel	compound
130	134	ECrel	compound
113	104	ECrel	compound
75	74	ECrel	compound
158	146	ECrel	compound
105	102	ECrel	compound
71	74	ECrel	compound
158	78	ECrel	compound
105	104	ECrel	compound
100	99	ECrel	compound
146	78	ECrel	compound
102	104	ECrel	compound
99	96	ECrel	compound
158	149	ECrel	compound
103	113	ECrel	compound
135	85	ECrel	compound
78	159	ECrel	compound
103	105	ECrel	compound
135	88	ECrel	compound
149	159	ECrel	compound
96	135	ECrel	compound
135	83	ECrel	compound
149	151	ECrel	compound
96	85	ECrel	compound
135	84	ECrel	compound
79	159	ECrel	compound
96	88	ECrel	compound
69	73	ECrel	compound
85	88	ECrel	compound
79	151	ECrel	compound
96	83	ECrel	compound
85	83	ECrel	compound
159	151	ECrel	compound
69	77	ECrel	compound
127	89	ECrel	compound
85	84	ECrel	compound
151	164	ECrel	compound
73	77	ECrel	compound
127	88	ECrel	compound
88	83	ECrel	compound
90	129	ECrel	compound
72	69	ECrel	compound
127	128	ECrel	compound
88	84	ECrel	compound
72	70	ECrel	compound
127	132	ECrel	compound
83	84	ECrel	compound
73	76	ECrel	compound
128	132	ECrel	compound
85	86	ECrel	compound
73	91	ECrel	compound
