#id	mapped_name	kegg_name
120	Q92759	hsa:2968
121	Q13889	hsa:2967
122	Q13888|Q6P1K8	hsa:2966|hsa:728340|hsa:730394
123	P32780	hsa:2965
124	P18074	hsa:2068
125	Q6ZYL4	hsa:404672
126	P19447	hsa:2071
127	P51946	hsa:902
128	P51948	hsa:4331
129	P50613	hsa:1022
130	Q16531	hsa:1642
131	Q13619|Q13620	hsa:8450|hsa:8451
132	P62877	hsa:9978
139	P51948	hsa:4331
141	P18858	hsa:3978
142	P35249|P35250|P35251|P40937|P40938	hsa:5981|hsa:5982|hsa:5983|hsa:5984|hsa:5985
143	P12004	hsa:5111
145	P56282|Q07864|Q9NR33|Q9NRF9	hsa:54107|hsa:5426|hsa:5427|hsa:56655
146	Q92889	hsa:2072
147	P28715	hsa:100533467|hsa:2073
148	P28340|P49005|Q15054|Q9HCU8	hsa:10714|hsa:5424|hsa:5425|hsa:57804
149	P15927|P27694|P35244|Q13156	hsa:29935|hsa:6117|hsa:6118|hsa:6119
150	Q92759	hsa:2968
151	P07992	hsa:2067
152	P23025	hsa:7507
153	Q13889	hsa:2967
154	Q13888|Q6P1K8	hsa:2966|hsa:728340|hsa:730394
155	Q6ZYL4	hsa:404672
157	Q92466	hsa:1643
158	Q16531	hsa:1642
159	Q13619|Q13620	hsa:8450|hsa:8451
160	P62877	hsa:9978
163	P19447	hsa:2071
164	P41208	hsa:1069
165	P32780	hsa:2965
166	P54725|P54727	hsa:5886|hsa:5887
167	Q13216	hsa:1161
168	P18074	hsa:2068
169	Q03468	hsa:2074
170	Q01831	hsa:7508
171	P51946	hsa:902
173	P50613	hsa:1022
