#id1	id2	type	subtype
84	48	ECrel	compound
48	97	ECrel	compound
47	43	ECrel	compound
43	107	ECrel	compound
107	38	ECrel	compound
107	37	ECrel	compound
38	36	ECrel	compound
37	36	ECrel	compound
36	35	ECrel	compound
36	33	ECrel	compound
33	35	ECrel	compound
91	46	ECrel	compound
34	40	ECrel	compound
91	42	ECrel	compound
34	39	ECrel	compound
40	39	ECrel	compound
44	41	ECrel	compound
47	42	ECrel	compound
44	40	ECrel	compound
47	46	ECrel	compound
41	40	ECrel	compound
47	48	ECrel	compound
46	45	ECrel	compound
47	97	ECrel	compound
42	45	ECrel	compound
42	48	ECrel	compound
89	86	ECrel	compound
42	97	ECrel	compound
86	84	ECrel	compound
46	48	ECrel	compound
91	86	ECrel	compound
46	97	ECrel	compound
89	91	ECrel	compound
