#id	mapped_name	kegg_name
6	P15056	hsa:673
7	P12830	hsa:999
9	P01111	hsa:4893
10	P11802	hsa:1019
11	P24385	hsa:595
12	O75030	hsa:4286
13	P60484	hsa:5728
14	P00533|P08069|P08581|P09619|P11362|P16234	hsa:1956|hsa:2260|hsa:3480|hsa:4233|hsa:5156|hsa:5159
15	O15520|O43320|O60258|O76093|O95750|P01127|P01133|P04085|P05019|P05230|P08620|P09038|P10767|P11487|P12034|P14210|P21781|P31371|P55075|Q9GZP0|Q9GZV9|Q9HCT0|Q9NP95|Q9NRA1|Q9NSA1	hsa:1950|hsa:2246|hsa:2247|hsa:2248|hsa:2249|hsa:2250|hsa:2251|hsa:2252|hsa:2253|hsa:2254|hsa:2255|hsa:26281|hsa:26291|hsa:27006|hsa:3082|hsa:3479|hsa:5154|hsa:5155|hsa:56034|hsa:80310|hsa:8074|hsa:8817|hsa:8822|hsa:8823|hsa:9965
16	Q92934	hsa:572
17	P42771	hsa:1029
18	P38936	hsa:1026
20	Q00987	hsa:4193
21	P04637	hsa:7157
22	O00716|Q01094|Q14209	hsa:1869|hsa:1870|hsa:1871
23	P06400	hsa:5925
24	P11802|Q00534	hsa:1019|hsa:1021
25	P24385	hsa:595
27	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
28	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
29	P42771	hsa:1029
32	P27361|P28482	hsa:5594|hsa:5595
33	P36507|Q02750	hsa:5604|hsa:5605
34	P04049|P10398|P15056	hsa:369|hsa:5894|hsa:673
35	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
95	P04637	hsa:7157
101	P38936	hsa:1026
102	O75293|O95257|P24522	hsa:10912|hsa:1647|hsa:4616
103	Q07812	hsa:581
104	Q16611	hsa:578
105	Q92466	hsa:1643
106	Q9UBT6	hsa:51426
