#id1	id2	type	subtype
101	4	PPrel	activation
7	4	PPrel	inhibition|phosphorylation
7	6	PPrel	activation|phosphorylation
34	4	PPrel	activation
101	142	PPrel	inhibition
6	5	PPrel	activation|phosphorylation
34	162	PPrel	activation|phosphorylation
59	6	PPrel	activation
81	82	PPrel	activation
101	102	PPrel	activation
82	155	PPrel	activation
39	40	PPrel	activation
74	34	PPrel	activation
124	34	PPrel	activation|phosphorylation
72	34	PPrel	activation|phosphorylation
40	23	PPrel	activation
124	128	PPrel	activation|phosphorylation
23	8	PPrel	activation
7	162	PPrel	inhibition
20	21	PPrel	activation
115	40	PPrel	inhibition
162	59	PPrel	inhibition
21	24	PPrel	activation
115	23	PPrel	inhibition
34	6	PPrel	inhibition
24	8	PPrel	activation
116	21	PPrel	inhibition
6	163	PPrel	inhibition|phosphorylation
101	91	PPrel	inhibition
6	66	PPrel	inhibition|phosphorylation
101	139	PPrel	inhibition
101	92	PPrel	inhibition
66	67	PPrel	inhibition
7	31	PPrel	activation
29	4	PPrel	inhibition|phosphorylation
