#id1	id2	type	subtype
70	72	ECrel	compound
73	86	ECrel	compound
71	72	ECrel	compound
70	67	ECrel	compound
86	74	ECrel	compound
71	67	ECrel	compound
83	73	ECrel	compound
62	67	ECrel	compound
83	76	ECrel	compound
66	62	ECrel	compound
92	67	ECrel	compound
66	67	ECrel	compound
75	66	ECrel	compound
76	73	ECrel	compound
92	66	ECrel	compound
75	74	ECrel	compound
83	74	ECrel	compound
75	73	ECrel	compound
75	78	ECrel	compound
75	77	ECrel	compound
69	65	ECrel	compound
83	86	ECrel	compound
78	74	ECrel	compound
76	74	ECrel	compound
65	72	ECrel	compound
76	86	ECrel	compound
77	74	ECrel	compound
92	93	ECrel	compound
69	70	ECrel	compound
78	73	ECrel	compound
92	62	ECrel	compound
77	78	ECrel	compound
69	71	ECrel	compound
77	73	ECrel	compound
