#id1	id2	type	subtype
84	94	ECrel	compound
79	94	ECrel	compound
84	111	ECrel	compound
79	111	ECrel	compound
79	84	ECrel	compound
102	111	ECrel	compound
94	102	ECrel	compound
84	85	ECrel	compound
76	84	ECrel	compound
76	85	ECrel	compound
85	90	ECrel	compound
89	90	ECrel	compound
88	89	ECrel	compound
63	64	ECrel	compound
87	88	ECrel	compound
64	66	ECrel	compound
87	123	ECrel	compound
64	79	ECrel	compound
99	100	ECrel	compound
66	79	ECrel	compound
100	101	ECrel	compound
81	94	ECrel	compound
101	102	ECrel	compound
81	111	ECrel	compound
99	102	ECrel	compound
81	84	ECrel	compound
99	101	ECrel	compound
79	81	ECrel	compound
66	100	ECrel	compound
