#id1	id2	type	subtype
167	267	PPrel	activation
340	339	PPrel	activation
281	283	PPrel	activation
167	74	PPrel	inhibition
167	268	PPrel	inhibition
78	167	PPrel	activation
379	95	PPrel	activation|phosphorylation
95	281	PPrel	activation
95	280	PPrel	activation
292	283	PPrel	activation
380	95	PPrel	binding/association
280	283	PPrel	activation
282	280	PPrel	activation|phosphorylation
326	183	PPrel	activation
332	333	PPrel	activation
333	334	PPrel	activation
292	280	PPrel	activation|phosphorylation
345	344	PPrel	activation
339	338	PPrel	activation
346	345	PPrel	activation
325	326	PPrel	activation
