#id	mapped_name	kegg_name
19	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
21	O14649|Q9NPC2	hsa:3777|hsa:51305
23	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
24	O60840|Q01668|Q13698|Q13936	hsa:775|hsa:776|hsa:778|hsa:779
28	P29992|P50148	hsa:2767|hsa:2776
30	O43497|O95180|Q9P0X4	hsa:8911|hsa:8912|hsa:8913
34	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
35	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
40	O00408	hsa:5138
42	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	hsa:163688|hsa:51806|hsa:801|hsa:805|hsa:808|hsa:810|hsa:91860
44	P30556	hsa:185
48	Q01718	hsa:4158
50	O95467|P63092	hsa:2778
57	P05129|P05771|P17252|Q02156	hsa:5578|hsa:5579|hsa:5581|hsa:5582
58	O94806|Q15139|Q9BZL6	hsa:23683|hsa:25865|hsa:5587
59	Q13554|Q13555|Q13557|Q14012|Q16566|Q8IU85|Q96NX5|Q9UQM7	hsa:57118|hsa:57172|hsa:814|hsa:815|hsa:816|hsa:817|hsa:818|hsa:8536
63	P43354	hsa:4929
64	P22736	hsa:3164
69	P19099	hsa:1585
70	P49675	hsa:6770
72	P16066	hsa:4881
73	P49675	hsa:6770
76	P14060|P26439	hsa:3283|hsa:3284
77	P19099	hsa:1585
88	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
103	Q96D31	hsa:84876
119	Q8NCG7|Q9Y4D2	hsa:221955|hsa:747
124	P01130	hsa:3949
125	Q8WTV0	hsa:949
129	Q05469	hsa:3991
132	P18846	hsa:466
136	P43354	hsa:4929
137	P22736	hsa:3164
140	P05108	hsa:1583
141	P08686	hsa:1589
148	P48544	hsa:3762
149	P05023|P05026|P13637|P14415|P50993|P54709|Q13733|Q9UN42	hsa:23439|hsa:476|hsa:477|hsa:478|hsa:480|hsa:481|hsa:482|hsa:483
150	P20020|P23634|Q01814|Q16720	hsa:490|hsa:491|hsa:492|hsa:493
151	P01189	hsa:5443
156	P01019	hsa:183
157	P01160	hsa:4878
