#id1	id2	type	subtype
129	128	PPrel	dephosphorylation
102	98	PPrel	activation
84	89	PPrel	inhibition|phosphorylation
279	100	PPrel	activation|indirect effect
84	120	PPrel	inhibition|phosphorylation
100	98	PPrel	binding/association
129	127	PPrel	dephosphorylation
274	54	PPrel	activation
48	49	PPrel	inhibition
49	284	PPrel	activation
43	49	PPrel	inhibition
284	39	PPrel	activation|phosphorylation
42	49	PPrel	inhibition
284	38	PPrel	activation|phosphorylation
22	36	PPrel	dephosphorylation|inhibition
86	80	PPrel	activation|phosphorylation
52	48	PPrel	activation
21	36	PPrel	dephosphorylation|inhibition
86	79	PPrel	activation|phosphorylation
81	119	PPrel	dephosphorylation|inhibition
85	80	PPrel	activation|phosphorylation
81	77	PPrel	dephosphorylation|inhibition
85	79	PPrel	activation|phosphorylation
82	119	PPrel	dephosphorylation|inhibition
47	49	PPrel	activation
82	77	PPrel	dephosphorylation|inhibition
20	49	PPrel	activation
83	80	PPrel	dephosphorylation|inhibition
50	49	PPrel	activation
83	79	PPrel	dephosphorylation|inhibition
45	41	PPrel	activation
83	118	PPrel	dephosphorylation|inhibition
111	108	PPrel	activation
83	120	PPrel	dephosphorylation|inhibition
110	107	PPrel	activation
78	89	PPrel	dephosphorylation|inhibition
24	106	PPrel	activation
23	88	PPrel	dephosphorylation|inhibition
109	105	PPrel	activation
123	119	PPrel	inhibition
106	101	PPrel	activation
124	119	PPrel	inhibition
105	101	PPrel	activation
53	54	PPrel	binding/association
104	98	PPrel	indirect effect
51	53	PPrel	binding/association
35	33	PPrel	indirect effect
97	100	PPrel	binding/association
34	33	PPrel	indirect effect
96	100	PPrel	binding/association
55	20	PPrel	compound
138	141	PPrel	binding/association
55	50	PPrel	compound
138	140	PPrel	binding/association
37	39	PPrel	binding/association
37	38	PPrel	binding/association
36	37	PPrel	binding/association
116	119	PPrel	binding/association
116	118	PPrel	binding/association
103	114	PPrel	activation
116	117	PPrel	binding/association
103	133	PPrel	activation
116	135	PPrel	binding/association
35	34	PPrel	phosphorylation
119	131	PPrel	binding/association
98	88	PPrel	activation
120	131	PPrel	binding/association
97	88	PPrel	activation
118	131	PPrel	binding/association
131	133	PPrel	binding/association
275	102	PPrel	activation
117	131	PPrel	binding/association
275	103	PPrel	activation|indirect effect
119	121	PPrel	binding/association
107	278	PPrel	activation
120	121	PPrel	binding/association
278	279	PPrel	activation
88	34	PPrel	phosphorylation
88	35	PPrel	phosphorylation
120	122	PPrel	binding/association
88	80	PPrel	phosphorylation
89	79	PPrel	phosphorylation
88	79	PPrel	phosphorylation
89	80	PPrel	phosphorylation
88	65	PPrel	phosphorylation
91	118	PPrel	phosphorylation
90	80	PPrel	phosphorylation
93	118	PPrel	phosphorylation
90	79	PPrel	phosphorylation
92	118	PPrel	phosphorylation
80	77	PPrel	phosphorylation
136	133	PPrel	phosphorylation
79	77	PPrel	phosphorylation
29	133	PPrel	phosphorylation
77	76	PPrel	phosphorylation
135	117	PPrel	phosphorylation
77	75	PPrel	phosphorylation
114	115	PPrel	phosphorylation
77	74	PPrel	phosphorylation
99	86	PPrel	activation
77	73	PPrel	phosphorylation
101	89	PPrel	activation
77	72	PPrel	phosphorylation
102	133	PPrel	activation
77	71	PPrel	phosphorylation
102	89	PPrel	activation
77	70	PPrel	phosphorylation
102	94	PPrel	activation
77	112	PPrel	phosphorylation
103	95	PPrel	activation
77	68	PPrel	phosphorylation
113	114	PPrel	activation
77	67	PPrel	phosphorylation
113	133	PPrel	activation
77	66	PPrel	phosphorylation
36	139	PPrel	phosphorylation
112	87	PPrel	phosphorylation
143	142	PPrel	phosphorylation
68	87	PPrel	phosphorylation
144	142	PPrel	phosphorylation
68	69	PPrel	phosphorylation
36	140	PPrel	phosphorylation
67	69	PPrel	phosphorylation
36	141	PPrel	phosphorylation
64	63	PPrel	phosphorylation
36	143	PPrel	phosphorylation
63	62	PPrel	phosphorylation
36	144	PPrel	phosphorylation
134	35	PPrel	phosphorylation
36	30	PPrel	phosphorylation
134	34	PPrel	phosphorylation
36	31	PPrel	phosphorylation
134	39	PPrel	phosphorylation
36	32	PPrel	phosphorylation
134	38	PPrel	phosphorylation
38	36	PPrel	phosphorylation
133	34	PPrel	phosphorylation
39	36	PPrel	phosphorylation
133	120	PPrel	phosphorylation
40	38	PPrel	phosphorylation
117	118	PPrel	phosphorylation
40	39	PPrel	phosphorylation
133	39	PPrel	phosphorylation
41	38	PPrel	phosphorylation
133	38	PPrel	phosphorylation
41	39	PPrel	phosphorylation
120	119	PPrel	phosphorylation
49	40	PPrel	activation
118	119	PPrel	phosphorylation
49	41	PPrel	activation
119	126	PPrel	phosphorylation
51	49	PPrel	activation
119	125	PPrel	phosphorylation
44	40	PPrel	phosphorylation
119	75	PPrel	phosphorylation
44	49	PPrel	phosphorylation
119	74	PPrel	phosphorylation
46	45	PPrel	phosphorylation
119	128	PPrel	inhibition|phosphorylation
119	127	PPrel	inhibition|phosphorylation
120	132	PPrel	binding/association
