#id1	id2	type	subtype
217	255	PPrel	inhibition
253	36	PPrel	activation
199	255	PPrel	inhibition
164	173	PPrel	activation
200	255	PPrel	inhibition
198	256	PPrel	inhibition
177	236	PPrel	activation
189	256	PPrel	inhibition
236	237	PPrel	activation
255	191	PPrel	activation|phosphorylation
164	236	PPrel	activation|phosphorylation
256	191	PPrel	activation|phosphorylation
36	22	PPrel	activation
164	184	PPrel	activation|phosphorylation
237	238	PPrel	activation|phosphorylation
110	257	PPrel	activation
238	150	PPrel	activation|phosphorylation
61	94	PPrel	inhibition
150	243	PPrel	activation|phosphorylation
22	18	PPrel	activation
61	113	PPrel	activation
149	150	PPrel	activation|indirect effect
61	114	PPrel	activation
152	149	PPrel	activation
61	115	PPrel	activation
248	132	PPrel	activation
38	40	PPrel	activation
61	116	PPrel	activation
132	131	PPrel	activation
40	28	PPrel	activation
61	27	PPrel	activation
182	163	PPrel	inhibition
131	134	PPrel	inhibition
134	258	PPrel	inhibition|phosphorylation
258	135	PPrel	activation
160	161	PPrel	activation
161	162	PPrel	activation
162	163	PPrel	activation
