#id1	id2	type	subtype
176	62	ECrel	compound
67	69	ECrel	compound
61	62	ECrel	compound
62	67	ECrel	compound
61	67	ECrel	compound
62	63	ECrel	compound
42	63	ECrel	compound
53	61	ECrel	compound
52	61	ECrel	compound
52	53	ECrel	compound
57	82	ECrel	compound
51	52	ECrel	compound
56	82	ECrel	compound
50	52	ECrel	compound
54	82	ECrel	compound
49	52	ECrel	compound
58	82	ECrel	compound
52	83	ECrel	compound
54	53	ECrel	compound
48	52	ECrel	compound
53	51	ECrel	compound
50	51	ECrel	compound
55	51	ECrel	compound
49	51	ECrel	compound
55	82	ECrel	compound
51	83	ECrel	compound
47	51	ECrel	compound
48	51	ECrel	compound
47	82	ECrel	compound
49	50	ECrel	compound
50	83	ECrel	compound
48	50	ECrel	compound
51	82	ECrel	compound
48	49	ECrel	compound
82	54	ECrel	compound
48	83	ECrel	compound
62	110	ECrel	compound
51	82	ECrel	compound
110	67	ECrel	compound
54	82	ECrel	compound
110	61	ECrel	compound
54	58	ECrel	compound
42	110	ECrel	compound
56	58	ECrel	compound
63	110	ECrel	compound
57	58	ECrel	compound
54	56	ECrel	compound
54	57	ECrel	compound
55	56	ECrel	compound
55	57	ECrel	compound
62	175	ECrel	compound
54	55	ECrel	compound
175	67	ECrel	compound
47	55	ECrel	compound
175	110	ECrel	compound
47	54	ECrel	compound
52	175	ECrel	compound
45	47	ECrel	compound
53	175	ECrel	compound
46	47	ECrel	compound
45	46	ECrel	compound
42	176	ECrel	compound
176	110	ECrel	compound
