#id1	id2	type	subtype
74	75	PPrel	binding/association
74	210	PPrel	binding/association
171	16	PPrel	activation|phosphorylation
22	101	PPrel	activation|phosphorylation
182	197	PPrel	activation
22	100	PPrel	activation|phosphorylation
113	197	PPrel	activation
49	199	PPrel	activation
22	103	PPrel	activation|phosphorylation
183	197	PPrel	activation
55	56	PPrel	activation
68	50	PPrel	activation
22	91	PPrel	activation|phosphorylation
197	114	PPrel	activation
87	86	PPrel	binding/association
91	93	PPrel	activation|phosphorylation
193	179	PPrel	activation
48	68	PPrel	indirect effect|inhibition
93	94	PPrel	activation|phosphorylation
179	178	PPrel	activation
22	15	PPrel	activation|phosphorylation
22	105	PPrel	activation
115	116	PPrel	activation|phosphorylation
178	114	PPrel	activation
207	20	PPrel	activation
22	106	PPrel	activation
22	72	PPrel	inhibition|phosphorylation
114	115	PPrel	activation
208	20	PPrel	activation
22	107	PPrel	activation
22	52	PPrel	inhibition|phosphorylation
180	181	PPrel	activation
209	40	PPrel	activation
56	15	PPrel	inhibition|phosphorylation
181	116	PPrel	activation
205	182	PPrel	activation
15	16	PPrel	inhibition|phosphorylation
49	72	PPrel	activation|indirect effect
37	52	PPrel	inhibition
199	55	PPrel	activation|indirect effect
22	165	PPrel	activation|indirect effect
163	164	PPrel	inhibition
41	32	PPrel	inhibition
22	37	PPrel	activation|phosphorylation
22	50	PPrel	inhibition|phosphorylation
22	48	PPrel	activation|phosphorylation
22	111	PPrel	activation|phosphorylation
22	41	PPrel	activation|phosphorylation
172	171	PPrel	activation
73	74	PPrel	activation|dephosphorylation
22	87	PPrel	activation|phosphorylation
165	89	PPrel	activation
49	68	PPrel	activation
