#id1	id2	type	subtype
79	85	PPrel	activation|indirect effect
78	85	PPrel	activation|indirect effect
9	177	PPrel	activation
96	75	PPrel	activation|indirect effect
32	43	PPrel	activation|indirect effect|phosphorylation
75	101	PPrel	activation|indirect effect
92	56	PPrel	activation|indirect effect
75	79	PPrel	indirect effect|inhibition
92	16	PPrel	activation|indirect effect
75	78	PPrel	activation|indirect effect
34	16	PPrel	activation|indirect effect
9	94	PPrel	activation|indirect effect
94	86	PPrel	activation|indirect effect
168	40	PPrel	activation
86	16	PPrel	activation|indirect effect
94	85	PPrel	activation|indirect effect
9	59	PPrel	activation|phosphorylation
32	16	PPrel	activation|indirect effect
39	43	PPrel	phosphorylation
59	103	PPrel	activation|phosphorylation
9	150	PPrel	activation|indirect effect
104	105	PPrel	activation|indirect effect
59	69	PPrel	activation|phosphorylation
59	60	PPrel	activation|phosphorylation
20	22	PPrel	activation|indirect effect
22	23	PPrel	activation|indirect effect
43	44	PPrel	activation
23	26	PPrel	activation|indirect effect
34	43	PPrel	activation|indirect effect|phosphorylation
96	74	PPrel	activation|indirect effect
175	168	PPrel	activation|indirect effect
175	38	PPrel	activation|indirect effect
34	56	PPrel	activation|indirect effect
147	92	PPrel	activation|indirect effect|phosphorylation
147	34	PPrel	activation|indirect effect|phosphorylation
9	88	PPrel	activation
88	102	PPrel	activation|indirect effect
147	32	PPrel	activation|indirect effect|phosphorylation
102	92	PPrel	activation|indirect effect
191	175	PPrel	activation
9	8	PPrel	activation
31	34	PPrel	activation|indirect effect
32	56	PPrel	activation|indirect effect
31	32	PPrel	activation|indirect effect
38	40	PPrel	activation
102	32	PPrel	activation|indirect effect
147	8	PPrel	activation|indirect effect
74	101	PPrel	activation|indirect effect
74	79	PPrel	indirect effect|inhibition
74	78	PPrel	activation|indirect effect
