#id	mapped_name	kegg_name
85	Q9H227	hsa:57733
86	Q9H227	hsa:57733
87	P19367|P52789|P52790|Q2TB90	hsa:3098|hsa:3099|hsa:3101|hsa:80201
93	O43451|P10253|Q2M2H8|Q8TET4	hsa:2548|hsa:2595|hsa:8972|hsa:93432
95	P14410	hsa:6476
96	Q9H227	hsa:57733
107	O14638|P22413	hsa:5167|hsa:5169
112	Q6PCE3	hsa:283209
113	Q16851	hsa:7360
115	O15488|P13807|P46976|P54840	hsa:2992|hsa:2997|hsa:2998|hsa:8908
117	P36871|Q96G03	hsa:5236|hsa:55276
119	P35575|Q9BUM1|Q9NQR9	hsa:2538|hsa:57818|hsa:92579
120	P19367|P52789|P52790|Q2TB90	hsa:3098|hsa:3099|hsa:3101|hsa:80201
121	P35557	hsa:2645
122	P06744	hsa:2821
123	Q04446	hsa:2632
126	O43280	hsa:11181
133	P04745|P04746|P19961	hsa:276|hsa:277|hsa:278|hsa:279|hsa:280
134	O43451|Q2M2H8	hsa:8972|hsa:93432
135	O43451|P10253|Q2M2H8|Q8TET4	hsa:2548|hsa:2595|hsa:8972|hsa:93432
136	P06737|P11216|P11217|P35573	hsa:178|hsa:5834|hsa:5836|hsa:5837
147	P14410	hsa:6476
148	O43451|Q2M2H8	hsa:8972|hsa:93432
149	P14410	hsa:6476
243	P04745|P04746|P19961	hsa:276|hsa:277|hsa:278|hsa:279|hsa:280
