#id	mapped_name	kegg_name
67	Q13057	hsa:80347
69	O14638|P22413	hsa:5167|hsa:5169
71	Q8TE04|Q9BZ23|Q9H999	hsa:53354|hsa:79646|hsa:80025
72	Q96CD2	hsa:60490
74	Q8TE04|Q9BZ23|Q9H999	hsa:53354|hsa:79646|hsa:80025
76	Q8TE04|Q9BZ23|Q9H999	hsa:53354|hsa:79646|hsa:80025
77	Q9UBR1	hsa:51733
78	Q14117	hsa:1807
79	Q12882	hsa:1806
89	O95497|O95498|Q9NY84	hsa:55350|hsa:8875|hsa:8876
90	O15382|P54687	hsa:586|hsa:587
92	Q13057	hsa:80347
98	Q6ZQY3	hsa:339896
103	Q9NRN7	hsa:60496
107	Q9HAB8	hsa:79717
114	P05091|P30837|P51648	hsa:217|hsa:219|hsa:224
