#id1	id2	type	subtype
70	71	ECrel	compound
71	72	ECrel	compound
56	35	ECrel	compound
81	35	ECrel	compound
40	56	ECrel	compound
40	35	ECrel	compound
68	35	ECrel	compound
69	70	ECrel	compound
75	89	ECrel	compound
47	35	ECrel	compound
71	85	ECrel	compound
72	88	ECrel	compound
70	85	ECrel	compound
85	88	ECrel	compound
70	88	ECrel	compound
40	83	ECrel	compound
56	81	ECrel	compound
71	73	ECrel	compound
70	73	ECrel	compound
40	81	ECrel	compound
72	73	ECrel	compound
72	85	ECrel	compound
70	72	ECrel	compound
80	82	ECrel	compound
74	75	ECrel	compound
47	125	ECrel	compound
56	83	ECrel	compound
81	83	ECrel	compound
76	89	ECrel	compound
74	76	ECrel	compound
73	88	ECrel	compound
49	55	ECrel	compound
55	77	ECrel	compound
56	125	ECrel	compound
39	77	ECrel	compound
55	82	ECrel	compound
39	82	ECrel	compound
81	125	ECrel	compound
40	125	ECrel	compound
41	68	ECrel	compound
53	85	ECrel	compound
68	81	ECrel	compound
124	85	ECrel	compound
53	73	ECrel	compound
41	81	ECrel	compound
124	38	ECrel	compound
43	81	ECrel	compound
53	75	ECrel	compound
124	54	ECrel	compound
39	49	ECrel	compound
43	68	ECrel	compound
77	80	ECrel	compound
47	68	ECrel	compound
49	80	ECrel	compound
124	53	ECrel	compound
41	47	ECrel	compound
44	76	ECrel	compound
77	124	ECrel	compound
43	47	ECrel	compound
44	75	ECrel	compound
49	124	ECrel	compound
43	44	ECrel	compound
44	73	ECrel	compound
43	46	ECrel	compound
73	76	ECrel	compound
41	44	ECrel	compound
73	75	ECrel	compound
41	46	ECrel	compound
44	85	ECrel	compound
44	46	ECrel	compound
76	85	ECrel	compound
42	47	ECrel	compound
75	85	ECrel	compound
42	46	ECrel	compound
38	44	ECrel	compound
48	49	ECrel	compound
38	76	ECrel	compound
49	53	ECrel	compound
38	75	ECrel	compound
48	126	ECrel	compound
49	54	ECrel	compound
38	73	ECrel	compound
38	49	ECrel	compound
38	85	ECrel	compound
126	85	ECrel	compound
49	85	ECrel	compound
44	54	ECrel	compound
126	38	ECrel	compound
49	73	ECrel	compound
54	76	ECrel	compound
68	125	ECrel	compound
49	75	ECrel	compound
54	75	ECrel	compound
124	73	ECrel	compound
49	76	ECrel	compound
54	73	ECrel	compound
124	75	ECrel	compound
44	49	ECrel	compound
54	85	ECrel	compound
124	76	ECrel	compound
48	77	ECrel	compound
44	53	ECrel	compound
124	44	ECrel	compound
53	77	ECrel	compound
44	35	ECrel	compound
53	76	ECrel	compound
80	126	ECrel	compound
54	77	ECrel	compound
39	126	ECrel	compound
38	77	ECrel	compound
46	35	ECrel	compound
77	85	ECrel	compound
42	81	ECrel	compound
73	77	ECrel	compound
75	77	ECrel	compound
76	77	ECrel	compound
67	68	ECrel	compound
44	77	ECrel	compound
55	126	ECrel	compound
48	53	ECrel	compound
56	68	ECrel	compound
44	126	ECrel	compound
48	54	ECrel	compound
41	56	ECrel	compound
76	126	ECrel	compound
38	48	ECrel	compound
43	56	ECrel	compound
75	126	ECrel	compound
48	85	ECrel	compound
47	56	ECrel	compound
54	126	ECrel	compound
48	73	ECrel	compound
40	68	ECrel	compound
53	126	ECrel	compound
48	75	ECrel	compound
40	41	ECrel	compound
44	48	ECrel	compound
124	126	ECrel	compound
40	43	ECrel	compound
48	76	ECrel	compound
40	47	ECrel	compound
126	73	ECrel	compound
46	125	ECrel	compound
125	44	ECrel	compound
47	81	ECrel	compound
