#id1	id2	type	subtype
193	150	PPrel	activation
108	38	PPrel	activation
24	189	PPrel	activation
109	38	PPrel	activation
189	150	PPrel	activation
25	38	PPrel	activation
151	152	PPrel	activation
38	39	PPrel	activation
37	134	PPrel	activation|indirect effect
134	135	PPrel	activation|indirect effect
142	65	PPrel	inhibition
105	36	PPrel	inhibition
137	134	PPrel	activation|indirect effect
150	151	PPrel	activation|phosphorylation
26	105	PPrel	activation
175	176	PPrel	activation|indirect effect
27	105	PPrel	activation
176	177	PPrel	activation|indirect effect
105	195	PPrel	activation
147	142	PPrel	activation
177	178	PPrel	activation|phosphorylation
105	175	PPrel	activation
115	142	PPrel	activation
178	179	PPrel	activation
37	36	PPrel	activation
