#id1	id2	type	subtype
105	83	ECrel	compound
35	83	ECrel	compound
26	16	ECrel	compound
16	19	ECrel	compound
129	19	ECrel	compound
16	18	ECrel	compound
129	18	ECrel	compound
16	129	ECrel	compound
198	197	ECrel	compound
198	200	ECrel	compound
197	200	ECrel	compound
200	105	ECrel	compound
200	64	ECrel	compound
200	66	ECrel	compound
60	200	ECrel	compound
200	71	ECrel	compound
200	68	ECrel	compound
199	77	ECrel	compound
83	214	ECrel	compound
68	72	ECrel	compound
214	64	ECrel	compound
69	71	ECrel	compound
214	66	ECrel	compound
110	120	ECrel	compound
214	60	ECrel	compound
110	119	ECrel	compound
63	110	ECrel	compound
63	64	ECrel	compound
63	66	ECrel	compound
214	68	ECrel	compound
68	105	ECrel	compound
214	71	ECrel	compound
66	68	ECrel	compound
214	200	ECrel	compound
64	68	ECrel	compound
60	64	ECrel	compound
60	68	ECrel	compound
71	105	ECrel	compound
66	71	ECrel	compound
64	71	ECrel	compound
60	71	ECrel	compound
66	105	ECrel	compound
64	105	ECrel	compound
60	105	ECrel	compound
60	66	ECrel	compound
