#id	mapped_name	kegg_name
20	P05106|P05556|P16144|P18084|P18564|P26010|P26012	hsa:3688|hsa:3690|hsa:3691|hsa:3693|hsa:3694|hsa:3695|hsa:3696
21	O75578|P06756|P08514|P08648|P13612|P17301|P23229|P26006|P53708|P56199|Q13683|Q13797|Q9UKX5	hsa:22801|hsa:3655|hsa:3672|hsa:3673|hsa:3674|hsa:3675|hsa:3676|hsa:3678|hsa:3679|hsa:3680|hsa:3685|hsa:8515|hsa:8516
22	O75369|P21333|Q14315	hsa:2316|hsa:2317|hsa:2318
23	P60953	hsa:998
26	Q15746|Q32MK0|Q86YV6|Q9H1R3	hsa:340156|hsa:4638|hsa:85366|hsa:91807
27	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	hsa:103910|hsa:10398|hsa:10627|hsa:29895|hsa:4633|hsa:4636|hsa:58498|hsa:93408
28	O60610	hsa:1729
29	O14974|O60237|P36873|P62136|P62140|Q9BZL4	hsa:4659|hsa:4660|hsa:54776|hsa:5499|hsa:5500|hsa:5501
30	O75116|Q13464	hsa:6093|hsa:9475
31	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
32	O15530	hsa:5170
33	Q9HBI0|Q9HBI1|Q9NVD7	hsa:29780|hsa:55742|hsa:64098
34	Q13418	hsa:3611
35	P18206	hsa:7414
36	P50552	hsa:7408
37	P60484	hsa:5728
38	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
39	Q9Y490|Q9Y4G6	hsa:7094|hsa:83660
40	Q15942	hsa:7791
41	O14986|O60331|Q99755	hsa:23396|hsa:8394|hsa:8395
42	O43707|P12814	hsa:81|hsa:87
43	Q05397	hsa:5747
44	P17655	hsa:824
45	P49023	hsa:5829
46	Q13017|Q9NRY4	hsa:2909|hsa:394
47	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
48	P12931	hsa:6714
49	P06241	hsa:2534
50	P61586	hsa:387
51	Q13972	hsa:5923
52	A4D0S4|A6NMZ7|A8TX70|O15230|O15335|P02452|P02458|P02462|P02751|P04004|P04275|P07942|P07996|P08123|P08572|P10451|P11047|P12109|P12110|P12111|P20849|P21815|P22105|P24043|P24821|P25391|P29400|P35442|P35443|P49746|P49747|P53420|P55268|P78509|Q01955|Q13751|Q13753|Q14031|Q14050|Q14055|Q16363|Q16787|Q92752|Q9UQP3|Q9Y6N6	hsa:10319|hsa:1101|hsa:1277|hsa:1278|hsa:1280|hsa:1282|hsa:1284|hsa:1285|hsa:1286|hsa:1287|hsa:1288|hsa:1291|hsa:1292|hsa:1293|hsa:1297|hsa:1298|hsa:1299|hsa:1311|hsa:131873|hsa:22798|hsa:2335|hsa:256076|hsa:284217|hsa:3371|hsa:3381|hsa:3908|hsa:3909|hsa:3910|hsa:3911|hsa:3912|hsa:3913|hsa:3914|hsa:3915|hsa:3918|hsa:5649|hsa:63923|hsa:6696|hsa:7057|hsa:7058|hsa:7059|hsa:7060|hsa:7143|hsa:7148|hsa:7448|hsa:7450
53	P51636|P56539|Q03135	hsa:857|hsa:858|hsa:859
58	P98170|Q13489|Q13490	hsa:329|hsa:330|hsa:331
59	Q92934	hsa:572
60	P10415	hsa:596
61	P19419	hsa:2002
62	P27361|P28482	hsa:5594|hsa:5595
63	P24385|P30279|P30281	hsa:595|hsa:894|hsa:896
64	Q02750	hsa:5604
65	P15056	hsa:673
66	P04049	hsa:5894
67	P01112	hsa:3265
68	Q07889|Q07890	hsa:6654|hsa:6655
69	P62993	hsa:2885
70	P00533|P04626|P08069|P08581|P09619|P16234|P17948|P35916|P35968	hsa:1956|hsa:2064|hsa:2321|hsa:2324|hsa:3480|hsa:3791|hsa:4233|hsa:5156|hsa:5159
71	O43915|P01127|P01133|P04085|P05019|P14210|P15692|P49763|P49765|P49767|Q9GZP0|Q9NRA1	hsa:1950|hsa:2277|hsa:3082|hsa:3479|hsa:5154|hsa:5155|hsa:5228|hsa:56034|hsa:7422|hsa:7423|hsa:7424|hsa:80310
72	P29353|P98077|Q6S5L8|Q92529	hsa:25759|hsa:399694|hsa:53358|hsa:6464
73	P56945	hsa:9564
74	P46108|P46109	hsa:1398|hsa:1399
75	Q13905	hsa:2889
76	P61224|P62834	hsa:5906|hsa:5908
77	Q14185	hsa:1793
78	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
79	P05412	hsa:3725
80	O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	hsa:10298|hsa:106821730|hsa:5058|hsa:5062|hsa:5063|hsa:56924|hsa:57144
81	P15153|P60763|P63000	hsa:5879|hsa:5880|hsa:5881
82	P15498|P52735|Q9UKW4	hsa:10451|hsa:7409|hsa:7410
83	P35222	hsa:1499
84	P49841	hsa:2932
85	P60709|P63261	hsa:60|hsa:71
