#id1	id2	type	subtype
199	198	PPrel	activation
198	61	PPrel	activation
179	178	PPrel	activation|phosphorylation
180	178	PPrel	activation|phosphorylation
160	57	PPrel	activation
160	58	PPrel	activation
57	179	PPrel	binding/association
57	180	PPrel	binding/association
57	178	PPrel	binding/association
178	185	PPrel	binding/association
178	76	PPrel	activation
58	76	PPrel	activation
76	216	PPrel	activation|indirect effect
76	78	PPrel	activation|indirect effect
78	79	PPrel	activation|phosphorylation
83	84	PPrel	activation
84	85	PPrel	activation
85	133	PPrel	activation|indirect effect
62	133	PPrel	activation|indirect effect
139	73	PPrel	activation|indirect effect
66	162	PPrel	binding/association
142	217	PPrel	activation
217	187	PPrel	binding/association
200	201	PPrel	inhibition
217	76	PPrel	activation
126	127	PPrel	activation
127	116	PPrel	activation
215	51	PPrel	activation
53	97	PPrel	activation
97	98	PPrel	activation
98	99	PPrel	activation
99	100	PPrel	activation
100	101	PPrel	activation|phosphorylation
109	102	PPrel	activation|phosphorylation
149	150	PPrel	activation|phosphorylation
197	200	PPrel	activation|phosphorylation
101	102	PPrel	activation|dephosphorylation
53	96	PPrel	activation
51	97	PPrel	activation
51	96	PPrel	activation
52	96	PPrel	activation
96	56	PPrel	activation
190	63	PPrel	activation
63	64	PPrel	activation
64	65	PPrel	activation
62	63	PPrel	activation
65	66	PPrel	activation
164	66	PPrel	activation
114	115	PPrel	activation
115	121	PPrel	activation
115	116	PPrel	inhibition
150	153	PPrel	activation
153	66	PPrel	activation
66	196	PPrel	activation
196	197	PPrel	activation
197	199	PPrel	activation
